"","word","A2AEA24UF8Z47U","A37PQ1206C9RZP","A38UOBWJF4WFGG","AO8HNJRGZQD0A","A2N5QS96KRPFVO","A7LIT8S8LGRAH","A1SVVVJWT7H51V","AVG2BI8CS5YKX","A40F6EHXE5HXU","A1FJ2AUFVA4PIW","A2PURNW8W7L0LT","A3U3DA0O35IORB","A2LFVSF501ZT5W","A3S82OHUGFBR7L","A7MOPEHSUGVQ","A29FWCDRAWIM8K","A1M7SLIGEI3IH5","A36S7XIINCHR8R","A1P8M5BKOTAA8I","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","AP0ABE3ZSEGPC","A33V10XAI3IWXS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWZ3AH7JH0DRO","A253Q11TZPQPIZ","A3GYYRNHP635XM","AWMGC78CSF6YL","A3CT5E0WZJL8PG","ACPUTK2MNMYHB","A3O1NDWT4BXNX4","A2XYF4PPQETJYX","A29Y6BVD19FBAE","AHP7FGH4N2TX5","A3S3YW6II31OZV","A3ULFB0PQ1471E","AKEZ83FQITFD8","A13YITU82HLBRK","A289P9QG98HRAZ","A2MSCP411YP41Q","AMYL22GHCON9A","A1INWCFGQI236V","A2O7F23PZP1T9B","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","A279TEENVAAZNB","A3NOO9K3CY1YU5","A2BNOEYZ3VRW2R","A98XHW6B1VSSQ","A2068Z6G94OAGH","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","ACUXGYJAQUZAE","A2UODR1DE3DXTT","A1WURYN1U64Y1T","A3ALSJWTGWPVN8","ALE5RDP8XZL3","A3BFHFBYDCCIGV","A1J8TVICSRC70W","ACB0CSL0QMRGQ","A1WNHQEMEHNCPT","A3RILJPBGAOWN4","A2JRWVPVWD1KAS","A11C7PRG75IWO0","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","AEUGCBFJPU0MX","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A11AUVZ4MCA7VU","A1VXGA62J77RO","ABMVPQ5CQFHGS","AZACM8ZW3MN8N","A32WFJGJ0VUKOO","A312SMYBQW6E0W","A2EB58DNAYBZTM","A2VG5S4UL5UGRS","A1X55V63BZ8MKL","A7ZNPY1T3SX8I","A1I02VZ07MZB7F"
"11","Abby's",-133.779252145424,442.566618365118,202.50087103402,179.184615168595,96.9923930888606,58.83893899073,276.822560818657,191.824326163057,76.9372516283773,342.909184921779,142.385821300338,108.309279544387,66.6077785045883,108.695240071539,-25.7501427959676,1177.93334413447,NA,172.798383133582,1552.65950426754,151.883663685057,28.7998438437721,6.54389926494398,19.3598570955586,70.4705223105462,82.3726680768042,169.991023078538,-59.7607460272523,-38.5106788349056,-46.2666822724037,NA,-44.2318772997758,-43.226712436071,5.1726623957286,2.93435594833239,1070.31602228585,98.2895613965403,-177.080650088791,-28.436788967148,124.328217987124,146.585615116165,-75.8149062518704,536.012553280155,-38.738374739007,-30.4665513783172,234.891920671107,-3.38124043751044,-18.2610229619181,-145.97740508867,56.9151859463391,156.174057549887,265.444409705146,-41.4996697664957,-54.0373160493711,150.123399014252,-5.2167282945616,124.369965283924,74.4526644970797,20.5154140000121,-14.4354715632301,370.052198910371,48.7084681376888,-62.9932851968929,351.264104615397,12.7618072648451,78.8555627632089,530.582236472485,35.3083923415628,-42.8858454563246,-104.252437914063,44.8422726126887,41.6439542032727,12.827302011757,-34.560899318081,34.5155344895554,-134.139479905437,-179.611395297158,96.8469575127951,112.080016737423,-113.620873707105,-62.504485505791,1272.63281289178,-45.5623055798672,17.7961152551303,14.5668467251857,-14.0569391409082,NA,NA,NA,NA,NA,NA
"12","fish",1175.00370803367,783.331833352791,211.415264615012,293.571647549031,251.103532730746,-170.064211304414,1848.94867283449,91.690634934379,55.6823829567099,847.831948432981,NA,56.4351241465472,146.391139534526,67.4131974405905,183.926890181798,1317.53075494795,NA,136.9444139137,2014.85683269385,61.0877928138273,6.75433460427981,-37.0647099294631,198.349548481822,258.224933829022,99.3799519823325,252.419976165499,-55.782885986693,53.6503229677648,39.6777984259908,42.0856063448293,-30.8384717133079,-48.9104333424453,-16.5660449535054,43.0880668234343,50.5361309084829,284.687269420762,-46.7135679856639,-27.2898885376662,11.7511725960606,232.205570149209,118.084940209676,502.353060444531,8.56152312197965,199.735813961462,NA,12.3538941166083,769.197365732729,-138.03294930741,154.931631253533,480.953327504629,69.4429048726629,-18.0890848019489,-23.1148865809293,182.236798135418,-111.141089561846,102.602076737073,36.79327011358,-29.3034165624016,-16.7943979966278,2251.62403153392,13.5601465932052,-76.0557566453837,49.9491064269977,-29.2728478530829,455.982633881923,NA,2.86920220418717,-5.39414671537609,-46.3826137382917,12.5569247246792,180.561872160045,4.2926412723795,-26.9300652128878,56.4908359503897,NA,214.371799171272,708.378464942905,109.679868642797,-84.8500441681983,-45.8774287906644,NA,-28.7786919730888,208.819002721512,599.680958811614,-5.466432451851,NA,NA,NA,NA,NA,NA
"13","tank.",1085.61222794412,182.449225858955,367.458067824516,351.878131358813,388.547962909804,-67.6126361568421,159.885616826575,106.757480548718,251.309817292544,87.8705666773796,867.840270710097,433.872201845467,81.9994590195573,1000.05421875606,78.5883736929152,43.7320495412089,230.088716567638,702.871398523642,NA,306.985728249442,15.277089224026,-6.76040533225956,313.85470278869,NA,67.3763100295683,366.205499622019,6.22818399302737,520.56982206643,405.705558076793,NA,-65.5351745065418,361.931427110742,2287.80330872111,27.5112113858833,10.4260765971677,-10.0115845913489,252.602890962773,-26.8633387524071,24.5396952915922,77.3955926326867,-14.364983021097,147.182806862343,1192.91157419149,235.134631291572,99.1832766775651,36.9863268395489,286.468171385406,-111.50517719804,305.923408599936,117.563692527258,317.443657288904,-33.2943772842223,137.42389868485,238.180098574835,433.321091071796,786.986021010498,143.62296730533,-59.8940012811948,84.3850652200711,200.338115222145,96.634307365447,-51.0245209211383,40.6066055211972,-20.2555202941189,-18.0809016774339,68.5044623530877,14.588797272875,5.36000391414965,-35.3175258261775,420.699598668684,357.602913181659,119.559971642068,95.7545177345156,61.5031852199725,NA,367.380201937057,166.61271122785,18.8799426901099,-84.2354589376514,-14.1909571482277,-36.5313045013829,-5.17049877647799,250.307558988321,311.6239027684,-5.7616857963796,NA,NA,NA,NA,NA,NA
"14","'He's",585.612227944123,-35.5507741410452,117.458067824516,217.878131358813,232.547962909803,78.3873638431579,152.885616826575,272.757480548718,81.3098172925436,-147.12943332262,97.8402707100974,11.8722018454672,140.999459019557,128.054218756065,12.5883736929152,243.732049541209,-170.911283432362,54.8713985236415,1485.7581684807,435.985728249442,-12.722910775974,-22.7604053322596,133.85470278869,-87.6522719302159,67.3763100295683,66.2054996220187,-8.77181600697263,34.5698220664296,-97.2944419232065,101.512787487197,-17.5351745065418,-78.0685728892581,-25.1966912788884,11.5112113858833,-89.5739234028323,-35.0115845913489,-331.397109037227,-44.8633387524071,112.539695291592,-163.604407367313,160.635016978903,11.1828068623433,24.9115741914864,7.13463129157239,-12.8167233224349,4.98632683954894,-14.5318286145944,-87.5051771980398,104.923408599936,68.5636925272578,-42.5563427110956,-24.2943772842223,28.4238986848498,-22.8199014251654,137.321091071796,17.9860210104984,-0.377032694670136,-39.8940012811948,-27.6149347799289,248.338115222145,26.634307365447,-99.0245209211383,80.6066055211972,-3.25552029411893,-92.0809016774339,83.5044623530877,-1.411202727125,-4.63999608585035,-35.3175258261775,84.699598668684,94.6029131816587,114.559971642068,-74.2454822654844,181.503185219972,NA,27.3802019370571,-33.3872887721497,66.8799426901099,-43.2354589376514,25.8090428517723,58.4686954986171,-29.170498776478,-92.692441011679,-125.3760972316,2.2383142036204,NA,NA,NA,NA,NA,NA
"15","very",-154.996291966331,48.3318333527912,99.4152646150115,245.571647549031,415.103532730746,-124.064211304414,286.948672834494,71.690634934379,45.6823829567099,425.83194843298,183.294720119856,242.435124146547,124.391139534526,52.4131974405905,-10.0731098182021,-58.4692450520512,-162.155337103899,-7.05558608629954,NA,38.0877928138273,16.7543346042798,-3.0647099294631,-21.6504515181782,-21.775066170978,115.379951982332,152.419976165499,87.217114013307,-140.349677032235,-74.3222015740092,-45.9143936551707,-54.8384717133079,-71.9104333424453,-137.566044953505,12.0880668234343,70.5361309084829,21.6872694207619,-191.713567985664,-43.2898885376662,-28.2488274039394,7.20557014920865,-124.915059790324,22.3530604445313,-15.4384768780203,-55.264186038538,-20.5253673159769,44.3538941166083,-12.8026342672707,-140.03294930741,31.9316312535329,72.9533275046287,-40.5570951273371,-27.0890848019489,-25.1148865809293,2.23679813541749,106.858910438154,62.6020767370727,31.79327011358,-39.3034165624016,31.2056020033722,407.624031533919,97.5601465932051,-22.0557566453837,17.9491064269977,-62.2728478530829,37.9826338819233,28.4266882336904,10.8692022041872,-26.3941467153761,-62.3826137382917,28.5569247246792,186.561872160045,-23.7073587276205,-12.9300652128878,-8.5091640496103,NA,-105.628200828728,-35.6215350570945,45.6798686427972,190.149955831802,-20.8774287906644,3.30457810545106,3.22130802691124,-19.1809972784884,-102.319041188386,-11.466432451851,NA,NA,NA,NA,NA,NA
"16","small,'",-303.170732234971,327.684010871282,228.543674243524,429.491098978377,321.436823267918,-124.709485861698,224.759504810738,152.891171777396,-57.435314035789,-10.0521968338223,136.931371890579,236.746357243307,190.216097989619,55.3362613870137,-33.0886592848503,1688.13463872773,-208.423176089289,34.7253677435235,NA,-27.2184008793274,7.32259846351827,-61.1517961378525,-45.134988597573,-67.4066834486917,50.3690261240401,123.776546535058,50.2503239524681,137.408820263759,-50.238922621601,721.367149771933,-49.9285800930097,-138.384851982884,-2.45798392965438,-29.6424994892185,-189.794032025463,0.590707384429528,-3.76419114035433,-45.0102391818889,-35.8832593173445,-133.224362400357,-34.2648294826438,116.842299697967,-30.3883236695003,-67.0677340482068,-37.3994353353507,-9.74880771456981,-19.9902173092418,52.5503670206998,-38.0930367072578,81.7844225725159,-66.5548378786127,-33.704962248769,-11.4985307835921,138.066699453669,118.24545233908,14.7539095573498,7.28236168882951,-79.0751707187811,102.743991653469,147.766282598596,40.7826289099306,-17.9620494726475,-66.0783962904038,-26.2208651761909,20.7920272038518,24.6600105918824,2.02798741025066,9.86830517320113,-125.187350001949,4.98494655669342,118.684995224887,143.094632381446,-32.8763163706776,23.5278837591382,NA,83.3970074686271,35.0812037977399,53.2800907847352,-66.0062884765576,-63.8180138633543,-22.2030697150508,-53.9541123832565,-3.71532847806038,188.509790681972,-32.3521924854368,NA,NA,NA,NA,NA,NA
"17","Abby's",-3.77925214542412,21.5666183651184,40.5008710340198,299.184615168595,166.992393088861,76.83893899073,165.822560818657,160.824326163057,-43.0627483716227,358.909184921779,42.3858213003384,140.309279544387,328.607778504588,11.6952400715393,-26.7501427959676,137.933344134469,NA,20.7983831335825,2151.65950426754,-25.1163363149425,-6.20015615622789,150.543899264944,259.359857095559,-81.5294776894538,81.3726680768042,NA,20.2392539727477,-37.5106788349056,-69.2666822724037,15.9399686295654,-55.2318772997758,1620.77328756393,182.172662395729,-13.0656440516676,-109.683977714148,11.2895613965403,-79.0806500887909,-44.436788967148,105.328217987124,-93.4143848838354,165.18509374813,768.012553280155,865.261625260993,-47.4665513783172,186.891920671107,-18.3812404375104,-5.2610229619181,62.02259491133,-3.08481405366087,197.174057549887,-34.5555902948542,-33.4996697664957,-48.0373160493711,38.1233990142517,57.7832717054384,276.369965283924,56.4526644970797,-8.48458599998794,-30.4354715632301,89.0521989103706,83.7084681376888,100.006714803107,13.2641046153967,-35.2381927351549,-51.1444372367911,281.582236472485,55.3083923415628,-11.8858454563246,-52.2524379140632,4.84227261268868,36.6439542032727,-28.172697988243,27.439100681919,-14.4844655104446,NA,-69.6113952971579,152.846957512795,-15.9199832625774,-76.6208737071045,-48.504485505791,17.6328128917832,-5.56230557986722,-33.2038847448697,NA,-22.0569391409082,NA,NA,NA,NA,NA,NA
"18","mom",-95.6048118767842,7.21444084662761,64.3724614055074,292.265163739248,346.659102551689,-14.5157864519863,232.011728842412,133.62378932004,10.0549486208762,123.793330188581,68.7491695296154,114.998046447627,503.782820049495,72.7721761251161,-14.7345933293194,119.329460354689,NA,91.0174293037594,NA,185.189857378212,7.23157998453365,-33.3690145266666,-47.1556058250466,148.10213958826,116.383593935097,38.6344527089797,-5.79395596641333,-99.2691761309,-52.3499612248119,104.658425202461,478.858231079926,-65.7522937956325,0.0646013718775323,37.6649222609852,300.646185219798,-34.6138765671273,-116.0300269341,-41.7164383229252,-19.037350099471,-254.984452334269,-65.4651365595502,65.5233140267193,632.211472052473,690.336996631352,139.765988690481,19.7214613936677,-22.073439919947,193.439278583221,-25.0601460928702,105.342962482,91.4421524564215,-38.8837923196755,-49.6536718467084,29.2934976960004,61.3967298045125,0.218132463647082,20.9635729218302,-0.712831843608486,-29.9738612133266,NA,51.4859858209634,-24.0869923696291,46.2916073327982,-54.2901754120469,34.0461694412804,49.3489141142931,15.1496071354993,-26.1482973449018,-61.447701650406,68.4142507806745,273.52083113843,8.02531090269075,-23.6146481602912,19.4784866808069,NA,-38.6366035945129,-13.8557813420393,56.4797945954845,-84.4646293987452,-43.5639004331011,NA,-19.3868851696995,-54.6695535452977,146.738014854828,-21.1711791073224,NA,NA,NA,NA,NA,NA
"19","said",-154.996291966331,735.331833352791,0.415264615011518,334.571647549031,134.103532730746,98.9357886955858,330.948672834494,15.690634934379,15.6823829567099,50.8319484329805,103.294720119856,196.435124146547,232.391139534526,36.4131974405905,21.9268901817979,-18.4692450520512,298.844662896101,168.9444139137,1292.85683269385,94.0877928138273,0.754334604279807,11.9352900705369,-11.6504515181782,18.224933829022,69.3799519823325,52.4199761654992,8.21711401330702,-39.3496770322352,100.677798425991,107.085606344829,-50.8384717133079,-79.9104333424453,-31.5660449535054,19.0880668234343,60.5361309084829,-29.3127305792381,-87.7135679856639,-11.2898885376662,39.7511725960606,-167.794429850791,99.0849402096764,86.3530604445313,544.56152312198,-59.264186038538,43.4746326840231,-35.6461058833917,44.1973657327293,40.9670506925905,-58.0683687464671,56.9533275046287,-60.5570951273371,-26.0890848019489,-24.1148865809293,23.2367981354175,-2.14108956184556,13.6020767370727,145.79327011358,90.6965834375984,-33.7943979966278,17.6240315339193,84.5601465932051,-98.0557566453837,31.9491064269977,-37.2728478530829,-69.0173661180768,74.4266882336904,-25.1307977958128,-16.3941467153761,-62.3826137382917,76.5569247246792,309.561872160045,49.2926412723795,-55.9300652128878,16.4908359503897,NA,-105.628200828728,-20.6215350570945,-10.3201313572028,-59.8500441681983,-65.8774287906644,-26.6954218945489,-45.7786919730888,-6.18099727848836,-151.319041188386,-13.466432451851,NA,NA,NA,NA,NA,NA
"20","as",-76.2133317872375,29.097048340464,44.3296581960032,257.958679929466,146.214672372632,-5.96736159955844,173.074784850331,95.5569437057012,484.427514285042,273.754711944182,-55.7963810606256,440.560968748707,245.174500564464,-18.8688451903583,48.6039231595634,1401.12816576143,68.3565555530285,125.090444693818,1335.05416112017,52.2919219425971,17.7088253647875,-14.6733191238702,657.339239868085,69.9793453474978,38.3872358878608,74.8489292524602,-20.8050259461337,-119.188675229565,-9.37772087561467,NA,35.55493387316,188.40584575118,-46.3047523027395,-33.7582223014639,-19.2437604688867,3.08497744498344,-144.346485882537,-43.1429881081843,6.17412720499732,-213.174474817747,63.9847866712232,124.693567608907,167.861420982966,29.9381793012412,156.057344696939,-34.9109713292729,5.65575442737669,-24.0884935261491,-23.0519234392733,48.7325974593705,83.44140004018,-2.67849983740208,-37.1924571124875,-24.6498027434167,-30.0654508291295,17.8341881902214,156.13387573008,269.877752875185,5.84667556997449,39.1958641574679,160.411825048722,-56.1182280938745,-8.36589176140125,-71.3075029710109,-86.8902949993624,23.2711399948958,30.4300120668115,-28.9024479744276,-83.5127895625202,92.2715768366697,173.479790116816,57.757980533002,-24.2992311076946,-17.533862588776,NA,-41.6450063602979,-7.09002762698413,3.27972054817182,-72.0792146292921,-69.2503720755378,-41.023656680881,28.0049216336897,-31.158109812107,-289.204929101958,-28.8759257627938,NA,NA,NA,NA,NA,NA
"21","she",-125.604811876784,7.21444084662761,144.372461405507,397.265163739248,206.659102551689,-120.515786451986,173.011728842412,98.6237893200401,170.054948620876,247.793330188581,38.7491695296154,286.998046447627,273.782820049495,-111.227823874884,144.265406670681,-0.670539645311279,528.600609224565,123.017429303759,NA,-22.8101426217878,-9.76842001546635,-48.3690145266666,792.844394174953,-75.8978604117401,23.3835939350966,138.63445270898,11.2060440335867,-52.2691761309,-12.3499612248119,-15.3415747975387,-57.1417689200739,-25.7522937956325,-113.935398628122,219.664922260985,70.6461852197981,-2.61387656712734,-116.0300269341,-42.7164383229252,3.96264990052896,-159.984452334269,-82.4651365595502,145.523314026719,464.211472052473,-52.6630033686484,147.765988690481,-12.2785386063323,-1.07343991994701,-98.5607214167793,4.93985390712978,92.3429624819996,-28.5578475435785,-47.8837923196755,-55.6536718467084,-39.7065023039996,30.3967298045125,-17.7818675363529,30.9635729218302,29.2871681563915,82.0261387866734,82.9099478456936,79.4859858209633,-43.0869923696291,-25.7083926672018,-22.2901754120469,-8.95383055871958,2.34891411429309,-7.85039286450067,-42.1482973449018,-104.447701650406,20.4142507806745,268.52083113843,79.0253109026907,-53.6146481602912,59.4784866808068,NA,-78.6366035945129,-13.8557813420393,-39.5202054045155,-84.4646293987452,-43.5639004331011,12.140460712285,19.6131148303005,-14.6695535452977,-248.261985145172,-30.1711791073224,NA,NA,NA,NA,NA,NA
"22","peered",-133.779252145424,-10.4333816348816,72.5008710340198,202.184615168595,127.992393088861,-78.16106100927,99.8225608186567,49.8243261630568,-103.062748371623,-0.0908150782213878,42.3858213003384,30.3092795443872,179.607778504588,-156.304759928461,227.249857204032,81.933344134469,32.3327702391744,28.7983831335825,NA,-56.1163363149425,1.79984384377211,-42.456100735056,19.3598570955586,78.4705223105462,66.3726680768042,49.9910230785382,-27.7607460272523,-37.5106788349056,-53.2666822724037,190.939968629565,-4.23187729977579,59.773287563929,14.1726623957286,3.93435594833239,50.3160222858525,43.2895613965403,-76.0806500887909,-44.436788967148,6.32821798712388,-155.414384883835,-65.8149062518704,160.012553280155,169.261625260993,-62.4665513783172,NA,-2.38124043751044,-16.2610229619181,-63.97740508867,-4.08481405366087,140.174057549887,-54.5555902948542,-42.4996697664957,-99.0373160493712,191.123399014252,41.7832717054384,-20.6300347160759,75.4526644970797,-108.484585999988,-38.4354715632301,229.052198910371,-18.2915318623112,-44.9932851968929,11.2641046153967,-51.2381927351549,-34.1444372367911,0.582236472485064,-37.6916076584372,-22.8858454563246,457.747562085937,-27.1577273873113,-11.3560457967273,28.827302011757,53.439100681919,90.5155344895554,NA,-199.611395297158,7.84695751279509,-23.9199832625774,-120.620873707105,-54.504485505791,-60.3671871082168,-69.5623055798672,-55.2038847448697,-130.433153274814,-15.0569391409082,NA,NA,NA,NA,NA,NA
"23","at",-76.2133317872375,13.097048340464,120.329658196003,273.958679929466,100.214672372632,-114.967361599558,109.074784850331,32.5569437057012,24.4275142850425,23.7547119441824,54.2036189393744,80.5609687487071,75.1745005644643,-26.8688451903583,74.6039231595634,57.1281657614286,-6.64344444697148,45.0904446938184,1517.05416112017,19.2919219425971,18.7088253647875,-45.6733191238702,-62.660760131915,-34.0206546525022,39.3872358878608,34.8489292524602,-3.80502594613368,-103.188675229565,124.622279124385,14.2312440600932,-25.44506612684,-91.5941542488197,64.6952476972605,-27.7582223014639,-59.2437604688867,-49.9150225550166,-99.346485882537,-41.1429881081843,15.1741272049973,-22.1744748177473,-2.01521332877676,44.6935676089073,-16.1385790170337,554.938179301241,-59.942655303061,-35.9109713292729,1.65575442737669,-8.08849352614909,-22.0519234392733,139.732597459371,3.44140004018001,-16.6784998374021,-45.1924571124875,-27.6498027434167,32.9345491708705,11.8341881902214,-19.8661242699196,-41.1222471248153,-3.15332443002551,101.195864157468,-23.5881749512785,-80.1182280938745,19.6341082385987,-47.3075029710109,-56.8902949993624,39.2711399948958,-20.5699879331885,13.0975520255724,NA,-43.7284231633303,-2.52020988318356,-1.242019466998,-32.2992311076946,46.466137411224,NA,-61.6450063602979,39.9099723730159,-4.72027945182818,-77.0792146292921,-67.2503720755378,-41.023656680881,-35.9950783663103,-10.158109812107,-288.204929101958,-19.8759257627938,NA,NA,NA,NA,NA,NA
"24","the",264.395188123216,101.214440846628,-53.6275385944926,132.265163739248,135.659102551689,-125.515786451986,295.011728842412,31.6237893200401,-29.9450513791238,107.793330188581,-11.2508304703846,130.998046447627,83.7828200494953,-55.2278238748839,2.26540667068062,103.329460354689,118.600609224565,83.0174293037594,2150.95549690701,226.189857378212,-12.7684200154663,-34.3690145266666,-77.1556058250466,-19.8978604117401,53.3835939350966,8.63445270897969,-5.79395596641333,-5.2691761309,-22.3499612248119,-39.3415747975387,-4.14176892007391,-98.7522937956325,144.064601371878,4.66492226098519,-79.3538147802019,-45.6138765671273,-140.0300269341,-43.7164383229252,-28.037350099471,NA,-98.4651365595502,193.523314026719,-63.788527947527,184.336996631352,-84.234011309519,20.7214613936677,-13.073439919947,-49.5607214167793,35.9398539071298,67.3429624819996,-18.5578475435785,69.1162076803245,-68.6536718467084,-47.7065023039996,-79.6032701954875,-2.78186753635292,-161.03642707817,-19.7128318436085,49.0261387866734,35.9099478456936,9.48598582096335,-49.0869923696291,-9.70839266720176,301.709824587953,2.04616944128042,95.3489141142931,-41.8503928645007,-51.1482973449018,NA,-2.58574921932552,4.52083113843051,-2.97468909730925,-28.6146481602912,11.4784866808069,NA,-58.6366035945129,42.1442186579607,-23.5202054045155,-81.4646293987452,-51.5639004331011,-18.859539287715,-68.3868851696995,-66.6695535452977,-233.261985145172,-22.1711791073224,NA,NA,NA,NA,NA,NA
"25","tiny",55.0037080336692,111.331833352791,60.4152646150115,236.571647549031,235.103532730746,-136.064211304414,108.948672834494,67.690634934379,15.6823829567099,66.8319484329805,33.2947201198564,118.435124146547,122.391139534526,100.41319744059,5.92689018179789,221.530754947949,51.8446628961015,56.9444139137005,2360.85683269385,62.0877928138273,16.7543346042798,-51.0647099294631,-121.650451518178,-29.775066170978,53.3799519823325,32.4199761654992,-23.782885986693,-78.3496770322352,216.677798425991,-28.9143936551707,334.161528286692,-119.910433342445,-24.5660449535054,15.0880668234343,-79.4638690915171,-49.3127305792381,-13.7135679856639,-43.2898885376662,32.7511725960606,423.205570149209,-133.915059790324,173.353060444531,-23.4384768780203,21.735813961462,-100.525367315977,43.3538941166083,-11.8026342672707,204.96705069259,1.9316312535329,72.9533275046287,-40.5570951273371,NA,-53.1148865809293,-36.7632018645825,60.8589104381544,30.6020767370728,199.79327011358,-50.3034165624016,40.2056020033722,17.6240315339193,83.5601465932051,289.944243354616,-7.05089357300226,NA,-66.0173661180767,231.42668823369,30.8692022041872,-39.3941467153761,478.617386261708,-3.44307527532079,5.56187216004459,-1.7073587276205,-11.9300652128878,16.4908359503897,NA,-115.628200828728,508.378464942906,-26.3201313572028,-77.8500441681983,-68.8774287906644,-57.6954218945489,-44.7786919730888,69.8190027215117,-196.319041188386,-21.466432451851,NA,NA,NA,NA,NA,NA
"26","water",1735.61222794412,89.4492258589548,14.4580678245157,154.878131358813,170.547962909803,57.3873638431579,102.885616826575,54.7574805487179,551.309817292544,696.87056667738,NA,292.872201845467,160.999459019557,160.054218756065,8.58837369291515,1307.73204954121,67.0887165676379,78.8713985236415,2360.7581684807,74.9857282494424,21.277089224026,-38.7604053322596,133.85470278869,-0.652271930215877,36.3763100295684,46.2054996220187,5.22818399302737,-82.4301779335704,44.7055580767935,242.512787487197,-3.53517450654183,-117.068572889258,-9.19669127888842,-15.4887886141167,-149.573923402832,-19.0115845913489,-133.397109037227,-26.8633387524071,34.5396952915922,813.395592632687,10.635016978903,82.1828068623433,-47.0884258085137,-8.86536870842761,27.1832766775651,-57.0136731604511,-9.5318286145944,666.49482280196,-31.076591400064,135.563692527258,-52.5563427110956,-26.2943772842223,607.42389868485,-43.8199014251654,43.3210910717964,35.9860210104984,11.6229673053299,-39.8940012811948,-43.6149347799289,1060.33811522215,37.634307365447,34.9754790788617,-13.3933944788028,NA,213.919098322566,68.5044623530877,-61.411202727125,-31.6399960858504,124.682474173823,4.69959866868395,-6.39708681834134,77.5599716420682,-44.2454822654844,5.50318521997253,NA,-122.619798062943,61.6127112278503,-5.12005730989013,-82.2354589376514,-86.1909571482277,40.4686954986171,-5.17049877647799,681.307558988321,-224.3760972316,-28.7616857963796,NA,NA,NA,NA,NA,NA
"27","snail.",26.2207478545759,723.566618365119,-12.4991289659802,379.184615168595,213.992393088861,174.83893899073,648.822560818657,283.824326163057,236.937251628377,186.909184921779,NA,655.309279544387,118.607778504588,835.695240071539,314.249857204032,65.933344134469,667.332770239174,644.798383133583,1728.65950426754,447.883663685058,54.7998438437721,-42.456100735056,729.359857095558,NA,50.3726680768042,39.9910230785382,-26.7607460272523,430.489321165094,NA,957.939968629565,92.7681227002242,-92.2267124360709,382.172662395729,3.93435594833239,580.316022285852,23.2895613965403,1456.91934991121,-61.436788967148,35.3282179871239,82.5856151161646,48.1850937481296,136.012553280155,-14.738374739007,610.533448621683,NA,28.6187595624896,-30.2610229619181,351.02259491133,2140.91518594634,176.174057549887,-44.5555902948542,-33.4996697664957,133.962683950629,250.123399014252,134.783271705438,675.369965283924,116.45266449708,-18.4845859999879,121.56452843677,166.052198910371,-9.29153186231124,36.0067148031071,39.2641046153967,-3.23819273515494,14.8555627632089,NA,-65.6916076584372,-36.8858454563246,135.747562085937,36.8422726126887,786.643954203273,141.827302011757,677.439100681919,34.5155344895554,NA,-119.611395297158,465.846957512795,369.080016737423,-94.6208737071045,-62.504485505791,205.632812891783,-29.5623055798672,111.79611525513,-179.433153274814,-15.0569391409082,NA,NA,NA,NA,NA,NA
"28","Abby",345.003708033669,48.3318333527912,60.4152646150115,278.571647549031,204.103532730746,121.935788695586,214.948672834494,153.690634934379,205.68238295671,35.8319484329805,43.2947201198564,71.4351241465472,121.391139534526,-19.5868025594095,49.9268901817979,141.530754947949,80.8446628961015,168.9444139137,2121.85683269385,189.087792813827,248.75433460428,-20.0647099294631,-71.6504515181782,130.224933829022,21.3799519823325,32.4199761654992,-7.78288598669298,15.6503229677648,10.6777984259908,-44.9143936551707,3.16152828669213,407.089566657555,40.4339550464946,-12.9119331765657,-114.463869091517,-10.3127305792381,-79.7135679856639,-27.2898885376662,282.751172596061,-56.7944298507913,565.084940209676,-33.6469395554687,32.5615231219797,60.735813961462,-36.5253673159769,732.353894116608,4.1973657327293,42.9670506925905,93.9316312535329,142.953327504629,9.44290487266292,-33.0890848019489,35.8851134190707,253.236798135418,29.8589104381544,-1.39792326292725,191.79327011358,-10.3034165624016,30.2056020033722,79.6240315339193,67.5601465932051,-93.0557566453837,455.949106426998,-53.2728478530829,24.9826338819233,43.4266882336904,41.8692022041872,-17.3941467153761,-62.3826137382917,12.5569247246792,749.561872160045,159.29264127238,-1.93006521288781,-23.5091640496103,NA,234.371799171272,-19.6215350570945,205.679868642797,1.1499558318017,-61.8774287906644,97.3045781054511,675.221308026911,-25.1809972784884,-67.3190411883862,-28.466432451851,NA,NA,NA,NA,NA,NA
