"","word","A2TG01V56PAL65","A2EAIMII6MSIO5","A3NMC1E54BML7K","A11AUVZ4MCA7VU","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2BJ35SLVKCUL7","A2U750ON775R3L","A2DGJ8T7C3HMCQ","A1IWL4WQTKN1PR","A1W079WCHEQKX6","ACYV5TUADOWEA","A1E3RC5YPKVB4F","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AM7UBKT777C3R","A2VCTDV17CKH2X","A3EQVDHHKZRC0K","A15QI1G4FCMV5E","A2XPQ8KYFKI6FD","A7LIT8S8LGRAH","ANL7UI5ES4L18","AY1ZVSTHEQDH8","A2JRWVPVWD1KAS","A1FNEVG87BS5K0","A1JBTEJN14MFFA","A2LFX0LP92GLCQ","A2GNS1SQLQNMR2","A1VXGA62J77RO","A3M0KT6KUJEZD1","A2XKIJJPWTOQ5Z","A2I2OHYPL49ZAI","A2HS4FQ4DR4GIK","A35QV79054LGTU","AWZ83IBW10B96","A2MVFSJBKHUPH9","A1SYR0UUMZM2VH","A23PSX2ZO4F65Q","A1LDS7FXQNGLEN","A11KMPAZSE5Q0Q","A14N0AMVXOBZYH","A26LA7PUZG0N8S","A1RCM1Y87J0FGW","A2MSCP411YP41Q","AOZ06WXWI630","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A3NOO9K3CY1YU5","ANDPWG91K8OEX","A21TTUZSQ5ZE6C","AK9FN3FCOY9Q2","A127R5QI5OGBIK","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A2AB80GWC0LU0P","A25OW5OQG4B8FR","ARGHS9P7FVR3W","A3OQ1JKWS02NMF","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A2NJGU26SOMOKV","AA8O3Z9L0FSW1","A1U1QL617G5DU3","ACUXGYJAQUZAE","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A1RE0RBV10VAVC","A38UOBWJF4WFGG","A3S3YW6II31OZV","AJDL05304W8E","AOTSROWZG1XS1","A3EZCOCQU4QNCO","A3QJPB0NZU5PY1","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1WXZPUAXDE0DQ","A1JY8OZHGDL9GR","AEX85SLEN727","A3T8CCUYDNT61C","ARNTOT4L28BBP","A3UDP95JGEX3H1","A1H314LD953G5Q","ACTW5YEWV9OR0","ALE5RDP8XZL3","AKEZ83FQITFD8","AEUGCBFJPU0MX","A37I1ETWW49IZO","A14WWG6NKBDWGP"
"760","of",-71.0738351350625,-35.7453740389518,-81.0208739637249,35.6349235839625,-71.0743582177633,45.6833606051664,-131.250898451526,212.514974237787,-12.6778919131936,-90.5567477668392,197.674917607185,-104.309597896939,-108.105531730091,-59.9325316074451,-6.51627536098013,23.7051978632019,-89.2806562921026,-273.29034187443,8.76708426553921,-93.5466006387684,-32.1952561415907,21.3072373185975,143.261464744163,-13.9968212666649,-16.0677855468199,-12.4843142007834,-7.28126045013236,25.8368384345074,-8.45008301851714,-54.0710855977894,-50.7598513908635,-206.710514284259,-50.6209433297769,-136.992092093802,-67.8730424390421,-15.9207166705829,10.8558853749777,16.044784810323,-34.9778316407037,-69.5989060366996,-43.5247055983263,-43.3564351111171,-16.8294750395664,-105.642307765825,-62.1596275321399,-21.1977737724843,-6.16626344599848,-102.119474718003,54.8870445608013,-163.723735464861,-8.15293100806688,71.9968346790419,-258.12210540083,-91.4460055204853,-56.7982791792482,2.94161332221262,3.60860001609488,46.239284226758,-34.8558169478796,4.15971458461868,-5.37849733114206,-31.2867663653034,-6.28986387156525,NA,-27.100420242272,-38.4563695378095,105.451628498754,-131.073463827566,-0.715885619249452,-9.77100796340437,31.8433145336404,-29.4259499839289,-97.2822927808474,-17.2969909290121,-49.0302851471338,-20.2949503113339,-25.8595455886692,193.451288764661,-38.3795067094286,-2.88560583706642,NA,-38.2364870302315,13.8920742786785,-74.5639396833055,-46.5251188718527,-48.5639207756026,-64.6679439830261,-28.0288653963844,-55.9227734662852,36.4150087816341,-14.0480923851359,-19.0794549210011,-89.2807654961965,-126.126169867893
"761","water,",-71.185554044657,55.9550541551864,358.223053639593,-121.792552503717,5.20818485144244,265.112509208113,-126.025927052098,-210.880956621828,-27.9090969274139,-99.7784605480091,-50.9613191967986,-146.744035103286,NA,-65.9976409038803,-70.3883462787973,-25.1889896089739,-143.615347369813,-367.508643493737,6.66278432507563,-77.0683488505129,-34.344288960402,-31.0234706279262,380.093330654964,-11.3572180254092,-73.1487263071906,38.8683278626379,-27.0133287127424,-23.6097875273148,-9.54744475976279,-8.82917171350339,-28.4884302773061,52.1534402797565,-13.2620405246162,83.5363200054655,-104.768815090357,32.7870973989252,-2.00064620045539,46.5055424866304,-11.1893842898458,11.7599033531001,-11.0099179368875,-18.8590324452171,-18.1281108976595,-114.552246759439,-54.3066172966554,204.774006222633,-89.0432994763203,-100.894260488679,12.2702171706669,-152.268789099279,-7.72673201823095,28.3589564758051,-290.237402544559,-91.0471873570062,70.9159176470653,-2.00850584744742,-46.1160748369365,104.553378622093,5.22680329407978,222.932236544807,-50.0985500519578,-38.6812393785473,236.704307603634,NA,-47.9362634275616,-16.4602054776147,-92.090294435225,18.7062598885714,124.287133197284,-5.15169984903585,-38.155000831982,-83.9789017630783,-79.5881653175191,-17.7772538892314,-42.7715748400316,-39.5305088930238,-36.794947454434,199.112275341612,114.030239019251,-49.0189104197662,NA,139.424565696917,26.0823216059682,-54.9596991457023,-87.0831841171031,-24.8481936062781,-53.1260172681807,-23.6095255678957,-89.1440992838753,260.429150025314,-17.4276840406051,-54.4524262989887,-116.475228628557,107.624146811195
"762","so",-55.0738351350625,-24.7453740389518,-71.0208739637249,3.63492358396247,-54.0743582177633,-94.3166393948336,-116.250898451526,-249.485025762213,-12.6778919131936,-74.5567477668392,-125.325082392815,-96.3095978969392,-124.105531730091,-51.9325316074451,54.4837246390199,44.7051978632019,-89.2806562921026,-307.29034187443,-23.2329157344608,-39.5466006387684,-16.1952561415907,-56.6927626814025,-92.7385352558374,-5.99682126666488,-32.0677855468199,-3.48431420078344,-17.2812604501324,-55.1631615654926,-8.45008301851714,-45.0710855977894,-74.7598513908635,-93.7105142842588,193.379056670223,-120.992092093802,-43.8730424390421,-127.920716670583,-20.1441146250223,1.04478481032295,-39.9778316407037,-19.5989060366996,-10.5247055983263,-35.3564351111171,-8.82947503956645,-74.6423077658251,-57.1596275321399,-47.1977737724843,-37.1662634459985,-32.1194747180027,-18.1129554391987,-117.723735464861,8.84706899193312,77.9968346790419,92.8778945991703,-91.4460055204853,-34.7982791792482,72.9416133222126,-16.3913999839051,-24.760715773242,-24.8558169478796,-8.84028541538132,-20.3784973311421,-1.2867663653034,58.7101361284347,NA,-32.100420242272,-46.4563695378095,-63.5483715012459,-50.0734638275659,-0.715885619249452,18.2289920365956,-30.1566854663596,-61.4259499839289,-77.2822927808474,-12.2969909290121,-9.03028514713384,12.7050496886661,-8.85954558866921,181.451288764661,352.620493290571,-4.88560583706642,NA,-37.2364870302315,93.8920742786785,-31.5639396833055,-28.5251188718527,-17.5639207756026,54.3320560169738,-28.0288653963844,-131.922773466285,-19.5849912183659,1.95190761486406,-11.0794549210011,-110.280765496197,NA
"763","when",-63.6296945898598,-121.395159941883,-116.398910162066,-74.078814459877,-61.4330866831604,-109.60206509336,-167.638412751812,-396.682991192021,-105.293494420304,-99.1676041574242,-152.643200794807,-101.526816500112,-135.66630969595,-50.9650862556627,-139.452310819889,92.258104127114,-69.9480018309579,-331.399492684084,-8.28506570469258,-41.8074747446407,-16.7697725509964,-82.3581166546644,-81.3226023004365,-7.17701964603706,-60.6082559270053,-71.3079931690728,-17.1472945814374,-56.3864745464037,-8.99876388913997,-30.9501286556464,-35.6241408340848,-175.778537002251,-46.4414919271965,-110.727886044168,-97.8209287646995,-166.066809635829,-51.0723804127388,-31.7248363515233,-23.0836079652748,-53.9195013417998,-23.2673117676069,-35.1077337781671,-13.478792968613,-61.0972772626322,-11.2331224143976,-93.7118837749256,-47.1047814611594,-73.0068676033407,-23.9213691342659,-95.49626228207,-23.4398315131489,34.6778955774235,-58.1797539726943,223.753403561254,-90.4411807660914,-34.5334462626174,13.7462625895792,67.8963314244256,-24.8145068268999,-67.4540244352873,-43.2385236915499,-54.9840028719253,10.7072218660346,NA,-35.5183418349168,-39.4582875077121,-0.319332968235431,286.816398030503,-25.7143762109829,19.0386460937799,-18.1558431491708,-32.7024258735036,-33.4352290491832,-67.5371224091218,39.0990700064173,-69.4127296021789,-30.8272465215516,114.281782053136,54.8253661549114,-32.9522581284163,NA,-61.405960666657,39.4871979423234,-99.2618194145039,-81.3041514944779,-67.7060571909404,-59.8969806256034,-62.8191954821401,322.46656362492,22.9220794034739,2.26211178712947,-44.7659406099949,112.122002937623,NA
"764","he",-86.0738351350625,-61.7453740389518,828.979126036275,-28.3650764160375,-44.0743582177633,-54.3166393948336,-146.250898451526,-219.485025762213,17.3221080868064,-64.5567477668392,37.6749176071851,-88.3095978969392,-45.1055317300908,-35.9325316074451,-123.51627536098,73.7051978632019,-74.2806562921026,34.70965812557,8.76708426553921,79.4533993612316,-16.1952561415907,-72.6927626814025,-124.738535255837,-4.99682126666488,-16.0677855468199,-50.4843142007834,22.7187395498676,-55.1631615654926,1.54991698148286,-30.0710855977894,-34.7598513908635,-148.710514284259,23.3790566702231,-112.992092093802,-82.8730424390421,-0.920716670582863,-74.1441146250223,1.04478481032295,-24.9778316407037,-79.5989060366996,-10.5247055983263,-35.3564351111171,-0.829475039566445,-84.6423077658251,-47.1596275321399,-109.197773772484,-37.1662634459985,-6.11947471800274,-60.1129554391987,23.2762645351386,8.84706899193312,-42.0031653209581,-66.1221054008297,NA,-31.7982791792482,-87.0583866777874,23.6086000160949,89.239284226758,-14.8558169478796,-54.8402854153813,10.6215026688579,-31.2867663653034,25.7101361284348,NA,-35.100420242272,-80.4563695378096,-38.5483715012459,93.9265361724341,-8.71588561924945,-43.7710079634044,-46.1566854663596,-45.4259499839289,-87.2822927808474,7.70300907098785,30.9697148528662,-5.29495031133393,-25.8595455886692,5.45128876466114,-74.3795067094286,-41.8856058370664,NA,-37.2364870302315,22.8920742786785,-79.5639396833055,-17.5251188718527,-48.5639207756026,-130.667943983026,-50.0288653963844,1.07722653371483,-64.5849912183659,15.9519076148641,-27.0794549210011,-12.2807654961965,-159.126169867893
"765","searched",-96.7414134994543,-70.6947317477445,-127.154982558748,-167.506290547556,-44.1505436139547,29.8270835095857,-116.413441352384,-133.078922051636,59.4753005654759,-118.389316938594,-177.27943759879,-87.9612537064588,-127.787865627668,-41.030195552098,-99.3243817377059,163.363916654938,-155.282692908669,-344.617794303391,-58.3893656451562,-5.32922295638513,270.081194630192,-72.688824601188,-108.490736389635,-17.5374164047814,-85.6891966873759,172.044648894349,-6.87936284404734,-61.833100508226,-20.0961256303856,-48.7082147713604,-21.3527197205274,-214.914582438236,432.917410877964,109.800526055099,65.2832985839857,-88.3589955663207,-80.928911988172,-17.2640786752158,-25.2951606144168,-122.560691952,-16.7525241061681,-2.61033111226707,-22.777428826706,-137.007216256247,-40.3801121789131,-5.74010377980811,-5.98181749148125,66.2183466259834,-41.5381965244003,25.9586840835128,-9.01363252331299,-10.9599826258133,-112.295051116423,-125.847778275267,-111.726983939778,-99.4835654322774,14.0215877365479,16.2104258197607,15.2681134150595,-31.6815024750994,-9.9585764123657,-52.3784758851692,-46.2986066587657,NA,-46.3541850202065,-71.4621234475173,49.1387440977855,67.59612174664,32.2886426055502,31.6579542081484,-27.1541585147931,-39.2553776526531,-75.7411015858549,-1.01738536934102,-74.6422196864805,-70.6482881838688,-24.7626483873165,202.942768630087,-13.7648881164085,-58.085562711116,NA,-100.744907939508,69.6774452696131,-67.6575788769007,-89.8622167397282,-28.9903300216159,227.644946089242,-75.3998556536514,36.2452378073296,-113.063779352847,-35.1174798683397,7.86108801201746,-53.0724601947378,181.499305150739
"766","there",-51.9076243172584,-70.7200528933482,30.9120717387636,-98.4356834817968,-66.112450915859,7.75522205737605,-155.332169901955,-216.281973906925,-91.6012956738588,-79.4730323527167,-200.302259995803,-68.135425801699,-141.446698678879,-22.4813635797715,-97.420328549343,NA,-91.7816746003856,-311.45406808891,-72.8111406898085,-106.437911797577,-1.0570307556992,-41.6907936412953,1451.38536417726,-39.2671188357232,-34.8784911170979,7.78016734678256,-17.0803116470899,104.501868963141,-9.27310432445138,-31.3896501845749,-27.0562855556954,176.687451638753,107.648233774094,-125.595783019351,-59.7948719275282,241.360143881548,-46.5365133065971,30.8903530675536,-27.1364961275603,-16.0797989943498,237.361385147753,-50.9833831116921,16.1965480668638,-128.824762011036,-33.2698698555265,171.531061223854,39.9259595312601,328.54943595399,-52.3255759817995,-54.3825256906743,8.41671823431006,10.0184260266143,-62.7085782586266,-48.6468918978759,-99.7626315595131,-53.2709760550324,58.8150938763214,105.724855023259,5.20614823358993,-10.7608939452404,-31.6685368717539,-36.8326211252363,-39.2942352651655,NA,-32.2273026312392,-87.4592464926634,-26.7048137017302,80.761328959537,-29.7136215068496,-3.05652687762798,-5.15542199057639,-50.340663818291,113.488302816649,-29.6571881491766,-71.8362524168072,-37.9716192476014,-49.3110969879928,695.697028697374,-46.5721974129186,-47.9855842740912,NA,-61.4906974848698,7.7847597741458,-59.1107592801031,-77.6936678057905,-39.7771253986092,-163.511498946892,1016.28563947498,-72.8387678294778,69.6756147143938,31.4172138732622,98.3908165455082,-87.6766128454672,-97.3134323585767
"767","and",-75.3517648624612,-62.0702669904173,66.2901079371046,-18.7219454379573,-45.7537224504619,-16.959352244097,-133.944655601669,-253.084008477117,-58.9856931667487,-102.862175962132,-103.984141593811,-30.9182071985258,-129.88592071302,-47.4488089315539,-121.484293090434,NA,-1.1143290615303,-464.344917279257,-56.7589907195767,7.82296230829547,-28.4825143462936,-30.0254396680334,18.969431221863,-13.086920456351,-38.3380207369126,88.6038463150719,-17.2142775157849,43.7251819440519,-18.7244234538286,-22.5106071267179,-20.1919961124741,-123.244525643255,289.468782371513,-121.859989068985,-55.8469856018708,77.5062368467942,-41.6082475188806,15.6599742293998,-7.03071980298924,-61.7592036892497,-12.8960086829666,-19.2320844446421,92.8458659959103,-91.3697925142286,-6.19637497326877,-75.954828773705,-11.1355224535789,31.4368288393283,-20.5171622867323,65.3900011265343,-22.2963812606079,55.3373651282327,-94.650929686762,-93.8463009796155,30.8802700273302,184.204083529798,78.677431302837,126.067807825592,25.1648381126103,-4.14715492533433,-8.808510511346,-23.1353846186144,203.708678997235,NA,-23.8093810385944,-47.4573285227608,-95.9338522347407,142.871467101468,73.2848690848838,-14.8661809348122,-16.1562643077652,-15.0641879287163,459.641239084985,-46.417056669067,-89.9656075703583,-37.8538399567564,-28.3433960551104,-35.1334645911012,8.2229297227414,182.081068017259,NA,-58.3212238484443,-2.81036388949906,-66.4128795489047,-75.9146351831653,-49.6349889832715,133.717537695685,-25.9240304392622,-68.2281049206827,77.168544092554,0.107009700996763,28.077302234502,-42.0793812792867,-83.1885906981206
"768","could",-82.9076243172584,-78.7200528933482,-79.0879282612364,-129.435683481797,-68.112450915859,-72.2447779426239,-123.332169901955,-276.281973906925,-71.6012956738588,-87.4730323527167,-170.302259995803,-92.135425801699,-109.446698678879,-46.4813635797715,26.579671450657,NA,2.21832539961442,-160.45406808891,-71.8111406898085,-92.4379117975768,-21.0570307556992,-41.6907936412953,27.3853641772639,40.7328811642768,-34.8784911170979,-33.2198326532174,-7.08031164708985,-39.4981310368593,-9.27310432445138,-31.3896501845749,259.943714444305,-130.312548361247,-8.35176622590636,-203.595783019351,-84.7948719275282,-53.6398561184518,-70.5365133065971,-31.1096469324464,-36.1364961275603,-66.0797989943498,-57.6386148522472,-34.9833831116921,-55.8034519331362,-95.8247620110358,-35.2698698555265,-64.4689387761462,-38.0740404687399,-126.45056404601,-31.3255759817995,-116.382525690674,-7.58328176568994,-67.9815739733857,-61.7085782586266,-78.646891897876,-59.7626315595131,196.729023944968,-11.1849061236786,84.7248550232593,-4.79385176641007,-38.7608939452404,-14.6685368717539,-16.8326211252363,24.7057647348345,NA,-29.2273026312392,56.5407535073366,-90.7048137017302,16.761328959537,1.2863784931504,-30.056526877628,-21.1554219905764,-34.340663818291,43.4883028166489,-33.6571881491766,-61.8362524168072,-36.9716192476014,-49.3110969879928,30.6970286973742,-42.5721974129186,17.0144157259088,NA,-39.4906974848698,-32.2152402258542,-78.1107592801031,-83.6936678057905,-38.7771253986092,-27.5114989468921,-9.7143605250179,-96.8387678294778,-91.3243852856062,16.4172138732622,10.3908165455082,-89.6766128454672,115.686567641423
"769","not",-43.3517648624612,-59.0702669904173,-153.709892062895,-113.721945437957,-67.7537224504619,-96.959352244097,-164.944655601669,-294.084008477117,21.0143068332514,-61.8621759621317,-105.984141593811,2241.08179280147,-145.88592071302,-22.4488089315539,-138.484293090434,NA,-32.1143290615303,NA,-56.7589907195767,-91.1770376917045,-0.482514346293561,-46.0254396680334,37.969431221863,-10.086920456351,-38.3380207369126,-75.3961536849281,-7.21427751578486,-62.2748180559481,-8.72442345382856,-30.5106071267179,-35.1919961124741,-196.244525643255,4.46878237151331,-62.8599890689849,-94.8469856018708,24.5062368467942,-52.6082475188806,-15.3400257706002,-4.03071980298924,-51.7592036892497,-37.8960086829666,-27.2320844446421,-3.1541340040897,-91.3697925142286,-47.1963749732688,180.045171226295,-42.1355224535789,-137.563171160672,-43.5171622867323,-168.609998873466,-7.2963812606079,-82.6626348717673,-21.650929686762,-73.8463009796155,-73.1197299726698,-5.79591647020239,-81.322568697163,57.0678078255918,-54.8351618873897,-20.1471549253343,6.191489488654,-33.1353846186144,-76.2913210027653,NA,-28.8093810385944,-55.4573285227608,16.0661477652593,-161.128532898532,-50.7151309151162,-10.8661809348122,30.8437356922348,-63.0641879287163,139.641239084985,-59.417056669067,-19.9656075703583,-52.8538399567564,-12.3433960551104,-23.1334645911012,-28.7770702772586,4.08106801725865,NA,-18.3212238484443,-30.8103638894991,-80.4128795489047,-85.9146351831653,-19.6349889832715,-122.282462304315,-10.9240304392622,-91.2281049206827,22.168544092554,0.107009700996763,-50.922697765498,1080.92061872071,NA
"770","find",-79.6296945898598,-99.3951599418828,-156.398910162066,-137.078814459877,-80.4330866831604,-79.6020650933605,-74.6384127518117,-180.682991192021,-105.293494420304,-115.167604157424,14.3567992051932,11.4731834998876,-135.66630969595,-42.9650862556627,-131.452310819889,244.258104127114,-22.9480018309579,-76.3994926840837,-24.2850657046926,254.192525255359,-16.7697725509964,-67.3581166546644,53.6773976995635,-6.17701964603706,-28.6082559270053,-78.3079931690728,-7.14729458143736,220.613525453596,-8.99876388913997,-30.9501286556464,37.3758591659152,-172.778537002251,-40.4414919271965,-108.727886044168,-57.8209287646995,152.933190364171,-51.0723804127388,0.275163648476691,-21.0836079652748,-63.9195013417998,-15.2673117676069,-19.1077337781671,-5.47879296861295,-104.097277262632,-25.2331224143976,-13.7118837749256,-78.1047814611594,-113.006867603341,-50.9213691342659,-127.49626228207,-8.43983151314892,-159.322104422577,-115.179753972694,-96.2465964387457,-138.441180766091,55.4665537373826,-6.25373741042079,20.8963314244255,5.18549317310009,-19.4540244352873,-11.2385236915499,-34.9840028719253,51.7072218660346,NA,-33.5183418349168,-87.4582875077121,-17.3193329682354,63.8163980305027,-28.7143762109829,-6.96135390622011,12.8441568508292,-64.7024258735036,46.5647709508168,-62.5371224091218,-50.9009299935827,-5.41272960217887,-30.8272465215516,-8.7182179468635,-9.17463384508859,0.0477418715837149,NA,-44.405960666657,-48.5128020576766,-59.2618194145039,-88.3041514944779,10.2939428090596,-46.8969806256034,-19.8191954821401,-101.53343637508,58.9220794034739,17.2621117871295,202.234059390005,NA,NA
"771","him,",-63.6296945898598,-89.3951599418828,-146.398910162066,-199.078814459877,-42.4330866831604,30.3979349066395,-152.638412751812,-190.682991192021,64.7065055796963,-91.1676041574242,34.3567992051932,-13.5268165001124,-119.66630969595,-50.9650862556627,46.5476891801113,-35.741895872886,-22.9480018309579,842.600507315916,-72.2850657046926,-45.8074747446407,207.230227449004,-67.3581166546644,-88.3226023004365,1.82298035396294,-44.6082559270053,162.692006830927,2.85270541856264,24.6135254535963,-18.99876388914,-46.9501286556464,-36.6241408340848,10.2214629977488,100.558508072803,-129.727886044168,-104.8209287647,-76.0668096358288,-62.0723804127388,-15.7248363515233,-8.08360796527476,86.0804986582002,-22.2673117676069,-35.1077337781671,-53.4787929686129,-86.0972772626322,-2.23312241439763,94.2881162250744,-77.1047814611594,-105.006867603341,-44.9213691342659,-64.49626228207,8.56016848685108,-108.322104422577,-58.1797539726943,-76.2465964387457,-90.4411807660914,115.466553737383,-26.2537374104208,-27.1036685755745,5.18549317310009,-37.4540244352873,2.76147630845006,-44.9840028719253,18.7072218660346,NA,-41.5183418349168,104.541712492288,30.6806670317646,15.8163980305027,-9.71437621098289,11.0386460937799,-50.1558431491708,-48.7024258735036,16.5647709508168,-11.5371224091218,-60.9009299935827,-53.4127296021789,-30.8272465215516,209.281782053136,6.82536615491141,-46.9522581284163,NA,-69.4059606666571,-26.5128020576766,-18.2618194145039,-11.3041514944779,-21.7060571909404,-65.8969806256034,-29.8191954821401,-103.53343637508,-31.0779205965261,31.2621117871295,-4.7659406099949,86.122002937623,-176.251011528349
"772","he",-70.0738351350625,-75.7453740389518,-71.0208739637249,-28.3650764160375,-64.0743582177633,35.6833606051664,-99.2508984515256,-85.4850257622132,-142.677891913194,-91.5567477668392,-123.325082392815,-80.3095978969392,-155.105531730091,-35.9325316074451,326.48372463902,-12.2948021367981,-27.2806562921027,-105.29034187443,-23.2329157344608,-86.5466006387684,-0.19525614159074,-25.6927626814025,-72.7385352558374,-11.9968212666649,-16.0677855468199,26.5156857992166,-17.2812604501324,-42.1631615654926,-8.45008301851714,-30.0710855977894,77.2401486091365,-108.710514284259,20.3790566702231,-120.992092093802,-92.8730424390421,447.079283329417,-36.1441146250223,1.04478481032295,-4.97783164070372,-69.5989060366996,-23.5247055983263,-35.3564351111171,-0.829475039566445,-35.6423077658251,-53.1596275321399,42.8022262275157,-37.1662634459985,-99.1194747180027,-11.1129554391987,-100.723735464861,-6.15293100806689,109.996834679042,-59.1221054008297,-91.4460055204853,96.2017208207518,22.9416133222126,-6.39139998390512,-58.760715773242,-4.85581694787958,-9.84028541538132,-4.37849733114206,8.7132336346966,30.7101361284348,NA,-31.100420242272,-39.4563695378095,17.4516284987541,-2.0734638275659,8.28411438075055,-61.7710079634044,-15.1566854663596,-29.4259499839289,22.7177072191526,-0.29699092901215,-29.0302851471338,271.705049688666,-25.8595455886692,161.451288764661,-41.3795067094286,-23.8856058370664,NA,-23.2364870302315,-14.1079257213215,-64.5639396833055,-38.5251188718527,-47.5639207756026,-5.66794398302615,-50.0288653963844,-80.9227734662852,-12.5849912183659,82.951907614864,4.92054507899893,5.71923450380349,127.873830132107
"773","was",-59.3517648624612,-63.0702669904173,-143.709892062895,-82.7219454379573,-47.7537224504619,73.040647755903,-118.944655601669,-31.084008477117,91.0143068332514,-93.8621759621317,-165.984141593811,-79.9182071985258,-129.88592071302,-31.4488089315539,223.515706909566,12.4816509951579,-64.1143290615303,-51.3449172792569,-39.7589907195767,-27.1770376917045,-32.4825143462936,-61.0254396680334,-94.030568778137,-2.08692045635097,-6.3380207369126,644.603846315072,2.78572248421514,-24.2748180559481,1.27557654617144,-22.5106071267179,-11.1919961124741,80.755474356745,-55.5312176284867,224.140010931015,-86.8469856018708,-63.4937631532058,-52.6082475188806,-31.3400257706002,-21.0307198029892,-71.7592036892497,12.1039913170334,-27.2320844446421,-11.1541340040897,-129.369792514229,3.80362502673123,166.045171226295,-104.135522453579,99.4368288393283,3.4828377132677,-122.609998873466,23.7036187393921,13.3373651282327,-110.650929686762,-123.846300979616,-65.1197299726698,34.2040835297976,-41.322568697163,-84.9321921744082,-4.83516188738974,-45.1471549253343,-8.808510511346,-23.1353846186144,-1.29132100276533,NA,-41.8093810385944,-79.4573285227609,-15.9338522347407,-161.128532898532,-1.71513091511617,11.1338190651878,-32.1562643077652,-47.0641879287163,69.6412390849847,99.582943330933,-39.9656075703583,NA,-12.3433960551104,170.866535408899,-3.7770702772586,-28.9189319827414,NA,11.6787761515557,-15.8103638894991,-66.4128795489047,-36.9146351831653,-19.6349889832715,-109.282462304315,-50.9240304392622,-89.2281049206827,-62.831455907446,16.1070097009968,-59.922697765498,12.9206187207133,NA
"774","extremely",-101.019343226853,-90.01962469921,-29.8440006579185,-237.863159569476,-75.8299078466532,-42.8156293396778,-134.107198502527,-138.67790476654,13.1674993119208,-128.694745133887,-261.938496799786,-69.5698630080454,-179.568254610597,-45.5464728762068,-62.2923994671602,-35.8596302131057,-67.1163656780961,-343.672369708218,-42.9154406302721,-75.9596600093213,-34.2060635745105,-110.021501587819,-62.7827699119343,0.372484405532494,-75.9594318774686,328.132809410204,-6.81237990969984,-23.9447569986815,-0.370466065697028,14.8522636997111,-61.784864442138,-170.448593797232,-9.9928634207457,-145.067370920084,-111.690644578843,-52.9320420489437,-83.3930448820302,-17.648889256139,-17.3480487767024,-14.7209896045502,-26.1238271908085,-33.4859804457921,-9.10208779122922,-154.73470100465,-40.416859620042,-102.497158781029,-71.9510764990617,-67.2253498166855,-19.9424033719339,-72.9275793250915,7.84291722414599,145.380547823377,-59.8238754023558,251.751926265603,-33.0484347331996,-28.2210952246925,-30.90958097671,-99.9610505814056,-24.7112315244507,-25.9883719850524,-13.3885895925696,-34.2270941384801,-3.3000637899658,NA,-42.0631458165289,-7.46308243246864,-56.2467366357093,-107.458947324326,-125.710602690316,-8.43721876325946,-13.1537373561987,-56.8936155974404,1191.18243027998,-116.137451109396,-65.5775421097049,-113.207177829291,-28.2464988537577,-50.6419847256751,5.83754831576148,-42.118888856791,NA,-58.8296447577209,-22.0249928985645,27.4934812575001,-76.2517330510408,-78.0613982292847,-91.9695722320466,-77.2950206965292,284.939906352932,-81.3102440419267,-2.96237778220699,-96.9821548324795,90.128924022172,-135.563115679489
"775","surprised",-100.019343226853,-54.01962469921,-89.8440006579185,-191.863159569476,-74.8299078466532,17.1843706603222,-150.107198502527,-188.67790476654,-26.8325006880792,-121.694745133887,-225.938496799786,-87.5698630080454,-133.568254610597,-51.5464728762068,-130.29239946716,-26.8596302131057,-115.116365678096,-344.672369708218,-41.9154406302721,-42.9596600093212,-18.2060635745105,-94.021501587819,34.2172300880657,18.3724844055325,-75.9594318774686,171.132809410204,-6.81237990969984,19.0552430013185,-10.370466065697,-9.14773630028889,10.215135557862,399.551406202768,19.0071365792543,-169.067370920084,-97.690644578843,-118.932042048944,-85.3930448820302,29.351110743861,-20.3480487767024,-74.7209896045502,0.876172809191544,-34.4859804457921,-17.1020877912292,-125.73470100465,282.583140379958,-86.4971587810287,-71.9510764990617,-60.2253498166855,-22.9424033719339,-57.9275793250915,-7.15708277585401,-130.619452176623,-11.8238754023558,-138.248073734397,56.9515652668004,-68.2210952246924,-10.90958097671,-93.9610505814056,-4.71123152445071,-30.9883719850524,63.6114104074304,-14.2270941384801,-55.3000637899658,NA,-49.0631458165289,-71.4630824324686,-40.2467366357093,-11.4589473243257,-94.7106026903165,0.562781236740535,2.84626264380128,-40.8936155974404,61.1824302799772,-70.1374511093958,-55.577542109705,-39.2071778292912,-26.2464988537577,208.358015274325,-133.162451684239,-27.118888856791,NA,-94.8296447577209,-37.0249928985645,-12.5065187424999,-116.251733051041,-16.0613982292847,-91.9695722320466,-110.295020696529,-126.060093647068,19.6897559580733,-19.962377782207,79.0178451675205,33.128924022172,48.4368843205112
