"","word","A23PSX2ZO4F65Q","A3OQ1JKWS02NMF","ANL7UI5ES4L18","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A2GNS1SQLQNMR2","A3M0KT6KUJEZD1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A1H314LD953G5Q","AOZ06WXWI630","A8L4UTQ8RXDFS","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","AK9FN3FCOY9Q2","A127R5QI5OGBIK","AEUGCBFJPU0MX","A2AB80GWC0LU0P","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","AEX85SLEN727","A3T8CCUYDNT61C","A1U1QL617G5DU3","A14WWG6NKBDWGP","ACTW5YEWV9OR0","A3WJJI7FNF5T5","A38UOBWJF4WFGG","A3S3YW6II31OZV","ALE5RDP8XZL3","A2OIFE4TAQ7AEI","A2VCTDV17CKH2X","A25OW5OQG4B8FR","ARGHS9P7FVR3W","A37I1ETWW49IZO","A3QJPB0NZU5PY1","A1WXZPUAXDE0DQ","A5E076UK5CA9J","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A21L2ZM379FG7","A2LFX0LP92GLCQ","A2BJ35SLVKCUL7","A2TJHKHM8T2SV3","A2U750ON775R3L","A1W079WCHEQKX6","A1RE0RBV10VAVC","AJDL05304W8E","AM7UBKT777C3R","A3EQVDHHKZRC0K","A2MVFSJBKHUPH9","A15QI1G4FCMV5E","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","A26LA7PUZG0N8S","ARNTOT4L28BBP","AOVB3KCIIJLRJ","A1RCM1Y87J0FGW","A1GAARR4GOOZCO","A3UDP95JGEX3H1","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A2DGJ8T7C3HMCQ","A1IWL4WQTKN1PR","A3NOO9K3CY1YU5","ANDPWG91K8OEX","A2PE5UDQ5WG2R0","A21TTUZSQ5ZE6C","A35QV79054LGTU","AWZ83IBW10B96","AK7YVYGMIF6T0","A2TG01V56PAL65","A1SYR0UUMZM2VH","A7LIT8S8LGRAH","A3NMC1E54BML7K","A14N0AMVXOBZYH","AY1ZVSTHEQDH8","AER86HM7LU5G","A1VXGA62J77RO","A2NJGU26SOMOKV","A2MSCP411YP41Q","A1RWNYJA5X25YH","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A2I2OHYPL49ZAI","AOTSROWZG1XS1","A2EAIMII6MSIO5","ANC446SIU64J6"
"11","heads",93.3417151319747,169.758623462522,-42.792040085085,-60.7092235539343,-26.7031124458446,307.704211787006,120.055360325116,-78.8713418711989,-68.9512390724191,44.6539837150902,53.487928046476,-55.2461781928283,403.492512233351,18.9596192041906,134.592274510876,172.9813421896,100.10263791781,54.3218057543843,79.6342099799494,-15.2972538670632,-32.0350268559334,-21.5148810610881,3.9471180112019,-84.5712780387027,-120.641564364056,15.1078954425654,43.4277766189975,104.428737997042,NA,-43.2602368564966,-31.1230941803173,2.63234116647417,33.1081334747044,-4.01620357898788,3.80175463543483,-89.6001571548013,86.7882069795427,-34.9751505685099,49.2912224368953,-247.796655658079,NA,-15.8545781003993,-42.0836146549794,-95.8324137851487,-167.675634036184,72.5576487037925,-22.3603408492895,-56.9978562832696,-69.7875768446652,-13.6673946989403,-24.2022041607998,-173.478766407869,56.2439367630861,6.93816400186317,3.89206164268601,-96.2239151019276,13.5521937555375,66.5857193885185,22.6256822118369,231.106105445449,-72.9152036091142,-209.765238079661,-12.5060776676824,34.0412275046116,-57.3710675201162,-13.129251166155,-48.5480105078405,210.87141496358,-36.3989012008333,-106.144336315633,9.73714758723386,192.883719527551,-208.431985757931,-88.3531124378502,-84.4807971425441,9.12422887714511,136.307015992449,-65.0086178806305,-33.6107050307296,2.96650673897453,-1.75405842751496,-55.2707208053369,-55.0317058284263,-59.7741715415536,-33.7417344678935,-28.7142362438941,-53.5539235711278,-109.456883638525,175.512802946271,24.3380154977514,46.2929382335963,10.1657505478892,NA
"12","that",-9.90616756398195,87.3664737235502,-55.2507527749398,-34.4841063053674,60.2745806813923,283.631527750811,86.2478070217597,-69.9589561351311,2.49476166947753,202.482992161936,-22.656628532651,78.137075371486,386.753157203988,74.5198082353249,148.774368203524,68.1417706435811,94.9394232414362,56.8722234113021,177.366753623244,-31.8338234036726,-31.7115899596872,-24.7110901355869,-45.0376240542398,-72.8305243545125,-121.619035982297,-84.3487234300237,66.2516076073228,-2.71101061243264,-96.8920595533499,154.339143248658,33.1866496982793,-163.855106760505,-122.903081329444,-1.57174908601117,6.11538171507857,-121.417447279596,NA,-66.1116663437052,35.7391644438882,31.1270525086431,NA,1.6209084110784,-51.9718013590524,0.337189027707537,NA,30.3228169423738,-20.2742581872646,-75.7539904226013,-82.5739815246127,6.57073055260129,-39.4646583591337,NA,-71.3096204585006,-9.19622305136543,8.22159398889275,-61.1679283795329,-76.3142287208131,141.587100869339,35.1560835321416,79.1908870502213,-71.5690456262759,37.6962955383783,-37.9117039667965,29.6874024850842,-52.020529186629,75.7182880919263,-77.4098461502971,-7.7187778147305,-48.520174926663,-205.550546074107,-139.629037720376,-84.4263307336072,-165.835010622169,-131.470879542611,-80.5438720604095,201.720721361521,139.893251028965,-73.930124590769,-38.7442419302438,30.1538996853031,33.3550212136882,-45.1204000192666,-20.0832214367082,-13.0272231118664,-67.922448798134,-23.0428983979987,-19.6408244790775,-79.1192615160783,41.2208434339454,-59.5451937459804,-55.8188955166443,-6.4573265419165,NA
"13","they",30.0938324360181,142.36647372355,-25.2507527749398,-39.4841063053674,-9.72541931860775,443.631527750811,174.24780702176,-99.9589561351311,114.494761669478,194.482992161936,-112.656628532651,16.137075371486,324.753157203988,-37.4801917646752,487.774368203524,36.1417706435811,84.9394232414362,6.87222341130205,1.36675362324414,-47.8338234036726,-10.7115899596872,-23.7110901355869,-75.0376240542398,-77.8305243545125,-89.6190359822975,-108.348723430024,-24.7483923926772,-143.711010612433,174.10794044665,-147.660856751342,-46.8133503017207,-94.8551067605054,61.0969186705556,14.4282509139888,-24.8846182849214,-121.417447279596,442.321600481348,-24.1116663437052,-19.2608355561118,-234.872947491357,NA,19.6209084110784,-75.9718013590524,-129.662810972292,483.276609358611,30.3228169423738,-114.274258187265,-59.7539904226013,-34.5739815246127,6.57073055260129,-25.4646583591337,-218.422557119124,-85.3096204585006,-9.19622305136543,24.2215939888927,-45.1679283795329,-70.3142287208131,105.587100869339,-9.8439164678584,29.1908870502213,-72.5690456262759,-224.303704461622,-23.9117039667965,-48.3125975149158,-58.020529186629,26.7182880919263,34.5901538497029,56.2812221852695,-32.520174926663,-175.550546074107,30.370962279624,-83.4263307336072,-137.835010622169,-190.470879542611,-81.5438720604095,41.7207213615208,-95.1067489710352,-42.930124590769,-91.7442419302438,50.1538996853031,-38.6449787863118,-14.1204000192666,-66.0832214367082,-53.0272231118664,-83.922448798134,150.957101602001,-51.6408244790775,-32.1192615160783,-37.7791565660546,-116.54519374598,-24.8188955166443,-41.4573265419165,NA
"14","would",43.3417151319747,80.7586234625224,-25.792040085085,-74.7092235539343,162.296887554155,424.704211787006,144.055360325116,-1.87134187119892,-148.951239072419,105.65398371509,-10.512071953524,36.7538218071717,277.492512233351,-77.0403807958094,140.592274510876,-1.01865781040024,-99.8973620821903,34.3218057543843,-64.3657900200506,133.702746132937,-50.0350268559334,-6.51488106108813,-91.0528819887981,-95.5712780387027,-84.6415643640562,-67.8921045574346,-20.5722233810025,-199.571262002958,11.5794044665013,10.7397631435034,-61.1230941803173,-114.367658833526,-81.8918665252956,-52.0162035789879,18.8017546354348,-49.6001571548013,50.7882069795427,-62.9751505685099,-16.7087775631047,32.203344341921,NA,-5.8545781003993,-90.0836146549794,-135.832413785149,42.3243659638155,-47.4423512962075,-22.3603408492895,-82.9978562832696,-69.7875768446652,-113.66739469894,-24.2022041607998,-188.478766407869,20.2439367630861,6.93816400186317,20.892061642686,-64.2239151019276,-61.4478062444625,54.5857193885185,-12.3743177881631,77.1061054454493,-72.9152036091142,-237.765238079661,-102.506077667682,-93.9587724953884,-83.3710675201162,-8.12925116615499,31.4519894921595,-47.1285850364198,-67.3989012008333,-202.144336315633,-50.2628524127661,-104.116280472449,-210.431985757931,-233.35311243785,-84.4807971425441,-0.875771122854886,199.307015992449,-6.00861788063047,-94.6107050307296,-17.0334932610255,5.24594157248504,-54.2707208053369,-118.031705828426,-59.7741715415536,-65.7417344678935,-76.7142362438941,-20.5539235711278,-62.4568836385254,-43.4871970537291,1160.33801549775,-49.7070617664037,141.165750547889,NA
"15","like",40.0938324360181,23.3664737235502,-37.2507527749398,-46.4841063053674,82.2745806813923,396.631527750811,37.2478070217596,-92.9589561351311,-173.505238330522,96.4829921619359,-17.656628532651,-14.862924628514,294.753157203988,-20.4801917646751,134.774368203524,259.141770643581,194.939423241436,46.8722234113021,1.36675362324414,-31.8338234036726,-33.7115899596872,-16.7110901355869,-61.0376240542398,-109.830524354512,-92.6190359822975,-70.3487234300237,-35.7483923926772,-162.711010612433,-27.8920595533499,-58.6608567513417,-56.8133503017207,-102.855106760505,-48.9030813294444,-1.57174908601117,-24.8846182849214,-41.4174472795962,-23.6783995186522,-64.1116663437052,23.7391644438882,-214.872947491357,NA,-19.3790915889216,-67.9718013590524,-119.662810972292,-196.723390641389,250.322816942374,-98.2742581872646,-91.7539904226013,-82.5739815246127,-23.4292694473987,-24.4646583591337,-37.4225571191236,-65.3096204585005,6.80377694863457,-23.7784060111073,-93.1679283795329,-42.3142287208131,118.587100869339,1.1560835321416,37.1908870502213,-118.569045626276,-179.303704461622,-55.9117039667965,-65.3125975149158,-66.0205291866289,-5.28171190807374,18.5901538497029,-89.7187778147305,-64.520174926663,-134.550546074107,420.370962279624,25.5736692663928,149.164989377831,-226.470879542611,-95.5438720604095,21.7207213615208,-16.1067489710352,-33.930124590769,-34.7442419302438,-19.8461003146969,25.3550212136882,-46.1204000192666,-114.083221436708,-45.0272231118664,-35.922448798134,-60.0428983979987,-20.6408244790775,-103.119261516078,-68.7791565660546,28.4548062540196,-41.8188955166443,-44.4573265419165,NA
"16","a",90.350184348148,70.1900245066337,-27.6268908445042,-3.80875455966649,-22.7923399368971,294.413475642226,153.82514711169,231.778201073073,-215.167236104833,532.970017502473,-97.0902982700319,106.286836064429,1008.5350921159,-31.7996246712725,NA,46.623056005525,189.449779212316,94.5234763820553,46.5643845531284,-26.4435320135007,-23.7412792709488,-18.2997173590833,-15.9918502505649,-82.6082633019419,-89.5514508370213,-107.718580047791,-35.2768994277014,-97.1302564408565,-26.3064516129032,-64.8627164358768,-43.8841186659311,127.682549458556,-23.936725741891,-26.238385607081,28.0562629540098,-76.8693176539807,NA,-90.5212136692914,90.082990464867,-125.101822991191,NA,-15.9526320544885,-89.6363614712716,-111.154002533724,696.133339542996,-136.381678341883,-73.0160102011901,-86.0223928405964,-87.9331955644551,-2.71489369277394,-9.25202095413543,NA,-63.9702921232606,-44.5993842110512,-13.789808972487,-51.9999682123491,-90.9134961498648,490.591245311799,-27.2527125069444,122.445231864537,-40.5305716777609,-162.919103607505,-34.1285828641387,4.62592742650221,-18.9689141861671,19.26090586617,-35.995353077667,-38.4893561496626,-47.8839961041521,-106.76917534953,-97.7275936432055,-54.3564815170815,-81.0440852148854,-219.824180856892,-76.7330968140059,29.510198814648,6.65195613851288,-33.6946447211847,-83.1448526287863,31.7160785242887,-11.3177398627022,1.33056233894447,-98.2377682615539,-40.7863778228047,-18.4645917888554,-47.0288848603125,-45.9015272029267,-109.106395148737,26.3449648969689,-101.194821477176,33.8456032326342,192.673442188667,NA
"17","master,",189.837480523888,275.542922940467,-16.8746147053754,-98.1594580510683,274.341501299682,193.849579859396,131.67046693183,-28.6961133433347,-259.843240556212,29.9959668213987,137.77704120473,-12.0126853214569,646.971222292077,227.839241141922,95.2280871255807,289.660485281637,170.429067270557,-0.779029559451224,100.16912269336,-36.2241147938444,-50.6819006484256,-31.1224629120906,128.916602142085,-110.052785407083,-105.686621127574,-140.978866812256,-19.219885357653,910.708235215991,-90.4776674937965,70.5410029331934,-59.7425819375104,-17.3927629795667,24.1305630830022,-56.9051125649413,-0.825499523852625,-165.965576905212,106.721419975933,-68.7021190181191,-3.60466157709056,-41.6440719915232,NA,-32.8055511233547,-86.3072412468333,-138.171619410861,-89.5801208257748,7.02731222663007,-107.532506173339,-137.485588004606,-91.2147674847703,-94.1436452020235,-23.677295764132,-50.5911849853606,0.351051206259533,10.2069381083204,-1.76700304972747,-117.335888546717,-46.7149612917613,536.582956426879,-15.4351204287724,83.9365422359055,-88.6075195747908,-11.6883053157388,-18.6948250694543,-94.2511224563338,-59.0721441870908,25.1756703176825,-70.8243392229273,-138.948199479798,-49.1563537491739,174.668083201316,-31.5304817975464,-35.4961799501329,-245.625936029453,-223.117578228329,-102.354647306813,13.9312439083937,178.134545919417,-102.165604460353,-94.3436312317013,-51.4082791536825,-10.9722177099214,1125.42863762252,-112.928674611863,-97.2680684009281,-53.3803058074125,-45.0569119356849,-25.3801217552284,-116.132127883419,-23.9032780290782,78.1044339852152,-82.4833942659227,56.4119047275005,NA
"18","and",56.8459497400614,86.9743239845781,0.290534535205412,-58.2589890568004,-33.7477261913709,376.558843714616,19.440253718403,-134.046570399063,-262.059237588626,66.3120006087817,17.198814888222,-36.4796710641998,232.013802174625,34.0799972664591,72.9564618961722,17.3021990975624,109.776208565063,39.4226410682198,67.0992972665389,-3.37039294028194,-21.3881530634411,-19.9072992100857,32.9776338803185,-75.0897706703223,-105.596507600539,14.1946576973872,267.075438595648,-158.850759221907,-48.363523573201,-3.06147664618669,57.4963935768758,-48.342554687485,20.0857038664067,80.8727054069655,-23.5709912052777,-13.234737404391,170.854993983153,-51.2481821189006,38.1871064508812,-194.949239324635,NA,-23.9036050774439,-69.8599880631255,-123.493208159436,-5.77114724659409,-111.912014819045,-80.1881755252398,-108.510124561933,-32.3603862045602,26.8088558041429,-24.7271125574676,-145.366347830378,-43.8631776800872,-26.330610104594,28.5511263350995,-58.1119416571383,-93.1806511971636,459.588482350159,137.686484852446,58.2756686549932,-72.2228876434375,-199.842170843583,80.6826697340894,-43.6664225344431,-57.6699908531417,20.5658273500075,-26.2716817927537,415.691029406959,-44.6414486524927,212.043244167419,-88.9952230279858,-31.7363809947653,-139.238035486408,-180.588646647371,-106.606946978275,-15.6827861541035,95.4794860654808,-48.8516313009076,-74.877778829758,7.3412926316316,-0.535899145108571,-50.9700792331962,-92.1347370449901,-38.2802746821791,-30.1031631283744,84.6284394478967,15.2722746129728,19.2183606063687,-63.0711160783801,57.5715970102877,160.069270733115,-61.0804036317222,NA
"19","that",-69.9061675639819,10.3664737235502,-3.25075277493979,-82.4841063053674,130.274580681392,134.631527750811,23.2478070217596,32.0410438648689,1970.49476166948,153.482992161936,-87.656628532651,15.137075371486,230.753157203988,-21.4801917646751,157.774368203524,21.1417706435811,-25.0605767585638,76.8722234113021,65.3667536232442,-51.8338234036726,-41.7115899596872,-16.7110901355869,-30.0376240542398,-47.8305243545125,-84.6190359822975,-86.3487234300237,-43.7483923926772,-152.711010612433,-48.8920595533499,-67.6608567513417,-56.8133503017207,104.144893239495,2.09691867055557,-65.5717490860112,37.1153817150786,-131.417447279596,NA,-73.1116663437052,-26.2608355561118,-165.872947491357,NA,-7.3790915889216,-83.9718013590524,-109.662810972292,-76.7233906413893,-69.6771830576262,-113.274258187265,-115.753990422601,-97.5739815246127,-73.4292694473987,-8.46465835913373,-125.422557119124,-38.3096204585005,-10.1962230513654,-24.7784060111073,-46.1679283795329,-82.3142287208131,-25.4128991306615,-20.8439164678584,60.1908870502213,-72.5690456262759,-211.303704461622,-41.9117039667965,-54.3125975149158,-20.020529186629,-63.2817119080738,98.5901538497029,55.2812221852695,-57.520174926663,-166.550546074107,-69.629037720376,-84.4263307336072,-133.835010622169,-100.470879542611,-58.5438720604095,181.720721361521,-48.1067489710352,-44.930124590769,-81.7442419302438,-49.8461003146969,-26.6449787863118,-61.1204000192666,-98.0832214367082,-53.0272231118664,-51.922448798134,-84.0428983979987,-20.6408244790775,-100.119261516078,-99.7791565660546,100.45480625402,-25.8188955166443,114.542673458083,NA
"20","one",-3.15405025993862,86.9743239845781,-13.7094654647946,-48.2589890568004,34.2522738086291,89.5588437146159,92.440253718403,-112.046570399063,153.940762411374,29.3120006087817,-86.801185111778,-35.4796710641998,181.013802174625,-29.9200027335409,359.956461896172,74.3021990975624,159.776208565063,-0.577358931780185,-4.9007027334611,-31.3703929402819,-32.3881530634411,-27.9072992100857,-61.0223661196815,108.910229329678,-81.5965076005387,-115.805342302613,-18.9245614043519,-116.850759221907,-36.363523573201,-93.0614766461867,-62.5036064231242,190.657445312515,-28.9142961335933,160.872705406966,-6.5709912052777,-113.234737404391,NA,-54.2481821189006,-33.8128935491188,-64.9492393246348,NA,-18.9036050774439,-85.8599880631255,-123.493208159436,-115.771147246594,-51.912014819045,-111.18817552524,-100.510124561933,-78.3603862045602,-43.1911441958571,7.27288744253237,-105.366347830378,-44.8631776800872,-41.330610104594,43.5511263350995,-73.1119416571383,-67.1806511971636,-52.4115176498415,-42.3135151475537,90.2756686549932,-87.2228876434375,-97.8421708435826,-23.3173302659106,-36.6664225344431,1.33000914685832,-41.4341726499925,-42.2716817927537,-34.3089705930412,-44.6414486524927,-202.956755832581,-68.9952230279858,-47.7363809947653,-155.238035486408,-28.5886466473712,-72.606946978275,4.31721384589654,-123.520513934519,-47.8516313009076,-64.877778829758,-12.6587073683684,17.4641008548914,-50.9700792331962,-124.13473704499,-30.2802746821792,-78.1031631283744,900.628439447897,-17.7277253870272,-76.7816393936313,-110.07111607838,112.571597010288,-63.9307292668848,264.919596368278,NA
"21","of",13.5980670441047,47.5821742456059,-21.1681781546494,-48.0338718082334,-0.770033064134014,223.486159678421,160.632700415046,-92.1341846629953,-110.613236846729,69.1410090556274,-132.945741690905,-27.0964174998855,233.274447145262,25.6401862975933,31.1385555888201,32.4626275515437,-75.3870061113107,91.9730587251376,44.8318409098336,-30.9069624768913,-23.064716167195,-23.1035082845845,-14.0071081851232,1.65098301386793,-47.57397921878,-85.2619611752018,19.8992695839733,-102.990507831382,-21.8349875930521,23.5379034589683,-58.1938625445276,-22.8300026144646,-66.9255109377422,-28.6828401000577,-5.25736412563397,-105.052027529186,NA,-43.384697894096,-28.3649515421259,-173.025531157913,NA,-20.4281185659662,-47.7481747671985,-127.32360534658,-54.8189038517989,-54.1468465804637,-107.102092863215,130.733741298735,-60.1467908845076,-42.9530189443155,-23.9895667558015,920.689861458368,144.583265098326,3.53500284217735,-17.1193413186938,-40.0559549347437,-53.0470736735142,34.5898638309785,-63.7831138272491,66.3604502597652,-87.8767296605992,-127.380637225544,87.2770434349754,-56.0202475539705,-24.3194525196544,-59.5866333919112,-38.1335174352104,-126.899163371352,-51.7627223783224,-86.3629655910558,-68.3614083355957,-59.0464312559234,-144.641060350647,-131.706413752132,-71.6700218961404,-33.0862936697278,20.0657211019969,-37.7731380110462,-55.0113157292721,-25.4713144220399,9.57318049609462,-8.81975844712588,-103.186252653272,-39.5333262524919,-96.2838774586149,154.299777293792,-47.814626294977,-112.444017271184,-89.3630755907056,-104.311612233444,-38.0425630171253,185.296519278472,NA
"22","their",163.341715131975,99.7586234625224,10.207959914915,-78.7092235539343,-32.7031124458446,209.704211787006,81.0553603251164,-76.8713418711989,-116.951239072419,84.6539837150902,-59.512071953524,-25.2461781928283,448.492512233351,18.9596192041906,182.592274510876,68.9813421895998,110.10263791781,54.3218057543843,-56.3657900200506,-23.2972538670632,-32.0350268559334,-29.5148810610881,-45.0528819887981,-28.5712780387027,-149.641564364056,8.10789544256541,236.427776618998,83.428737997042,-42.4205955334987,-52.2602368564966,118.876905819683,52.6323411664742,-77.8918665252956,-84.0162035789879,18.8017546354348,-139.600157154801,NA,-25.9751505685099,71.2912224368953,54.203344341921,NA,-12.8545781003993,37.9163853450206,-145.832413785149,82.3243659638155,-77.4423512962075,-132.36034084929,-122.99785628327,-85.7875768446652,-63.6673946989403,6.79779583920017,-143.478766407869,-0.756063236913857,-8.06183599813683,4.89206164268601,29.7760848980724,-90.4478062444625,-191.414280611481,-67.3743177881631,47.1061054454493,-103.915203609114,-58.7652380796607,-21.5060776676824,-77.9587724953884,-42.3710675201162,7.87074883384501,-48.5480105078405,307.87141496358,-67.3989012008333,-139.144336315633,-70.2628524127662,-57.1162804724491,-208.431985757931,-84.3531124378502,-99.4807971425441,-20.8757711228549,-50.6929840075512,-74.0086178806305,-58.6107050307296,2.96650673897453,-57.754058427515,-55.2707208053369,-103.031705828426,-59.7741715415536,-129.741734467893,52.2857637561059,-53.5539235711278,-108.456883638525,-74.4871970537292,-48.6619845022486,-65.7070617664037,166.165750547889,NA
"23","number",-13.4104021720686,11.1507732014946,-14.3333273952302,-69.9343408025013,245.319194426919,295.776895823201,49.862913628473,-98.7837276072668,771.602760185684,89.8249752682444,68.6324846256029,90.3705682428574,1654.23186726271,59.3994301730564,364.410180818229,120.820913735618,395.265852594183,51.7713880974665,157.901666336655,-17.7606843304538,-42.3584637521795,-42.3186719865893,300.931860076644,-25.3120317228929,165.335907254185,-142.435485684846,-11.3960543693277,49.5684866065166,-69.9491315136476,-103.859616961652,-45.4328380589138,2.11978909345375,-62.8806517211467,-54.4606580719646,-45.5118724442089,-127.782867030006,NA,-56.8386347933145,1.84328042990237,-262.720363824801,NA,-19.330064611877,-64.1954279509063,-142.002016598005,-168.62787743098,-55.2075195347887,-120.446423511314,-122.241722143938,-73.0011721647177,-73.9055199504819,-6.93974996246593,339.465024303385,-13.2025060153272,8.07255105509178,-14.4374707035207,88.7200981756778,-84.5813837681119,31.5843379076986,110.095280891532,240.021323840677,-104.261361591952,-105.2267716977,30.8995486314317,22.3950525241389,-48.7216058536035,20.0232095757638,-35.6861748653839,109.461607741891,-54.2776274750036,-61.7381265571586,-80.8966671051563,32.193769788709,364.971039106308,-116.23534533309,-83.4177222246786,16.5277363927694,-37.2792190440672,-97.0871111704919,-61.4771681312154,-44.220886207354,31.1368619312818,157.578958408593,-153.980190220144,141.478880028759,-47.561020137653,77.6144259102105,-23.4670226631781,-32.7945057609724,-49.1952375414037,50.2212247414833,-42.5952280161632,84.7888276376948,NA
"24","must",40.0938324360181,375.36647372355,-7.2507527749398,-55.4841063053674,233.274580681392,81.6315277508108,-9.75219297824035,158.041043864869,66.4947616694775,80.4829921619359,119.343371467349,78.137075371486,239.753157203988,-5.48019176467515,34.7743682035243,116.141770643581,204.939423241436,36.872223411302,289.366753623244,25.1661765963274,-22.7115899596872,-32.7110901355869,48.9623759457602,239.169475645488,NA,-140.348723430024,-20.7483923926772,90.2889893875674,-57.8920595533499,-81.6608567513417,-76.8133503017207,-144.855106760505,-42.9030813294444,NA,-9.88461828492144,-111.417447279596,NA,-33.1116663437052,27.7391644438882,-157.872947491357,NA,-3.3790915889216,-27.9718013590524,-89.6628109722925,-156.723390641389,-19.6771830576262,-4.27425818726465,-107.753990422601,-81.5739815246127,256.570730552601,-25.4646583591337,-46.4225571191236,37.6903795414995,37.8037769486346,-7.77840601110726,0.832071620467066,-108.314228720813,-99.4128991306615,13.1560835321416,407.190887050221,-56.5690456262759,237.696295538378,-31.9117039667965,-66.3125975149158,-33.020529186629,-3.28171190807374,-29.4098461502971,-40.7187778147305,7.47982507333699,-6.55054607410717,-69.629037720376,-68.4263307336072,26.1649893778305,297.529120457389,-93.5438720604095,1.72072136152083,154.893251028965,-33.930124590769,-75.7442419302438,800.153899685303,-2.64497878631177,195.879599980733,-113.083221436708,58.9727768881336,-83.922448798134,4.95710160200128,-2.64082447907753,-114.119261516078,-52.7791565660546,-62.5451937459804,-25.8188955166443,-86.4573265419165,NA
"25","be",83.5980670441047,312.582174245606,-21.1681781546494,1036.96612819177,329.229966935866,149.486159678421,122.632700415046,283.865815337005,177.386763153271,182.141009055627,108.054258309095,3.90358250011452,202.274447145262,-22.3598137024067,215.13855558882,-39.5373724484563,304.612993888689,81.9730587251376,36.8318409098336,17.0930375231087,-22.064716167195,-23.1035082845845,17.9928918148768,10.6509830138679,-47.57397921878,-135.261961175202,-3.10073041602666,-121.990507831382,-53.8349875930521,188.537903458968,-48.1938625445276,869.169997385535,-43.9255109377422,131.317159899942,10.742635874366,-125.052027529186,NA,-55.384697894096,13.6350484578741,-148.025531157913,NA,4.57188143403381,-39.7481747671985,-127.32360534658,-114.818903851799,-64.1468465804637,79.8979071367851,-72.2662587012647,-76.1467908845076,7.04698105568447,-7.98956675580153,-105.310138541632,-24.4167349016739,-27.4649971578226,30.8806586813062,-39.0559549347437,-68.0470736735142,480.589863830979,139.216886172751,204.360450259765,-102.876729660599,5.61936277445639,-29.7229565650247,55.9797524460295,-25.3194525196544,31.4133666080888,360.86648256479,35.1008366286481,5.23727762167757,-15.3629655910558,-88.3614083355957,3.95356874407659,-96.6410603506468,-98.7064137521317,-67.6700218961404,46.9137063302722,-26.9342788980031,-43.7731380110462,-78.0113157292722,44.5286855779601,20.5731804960946,-24.8197584471259,-41.186252653272,24.4666737475081,-96.2838774586149,-21.7002227062079,-32.814626294977,-48.4440172711842,-42.3630755907056,-86.3116122334442,-22.0425630171253,-87.7034807215278,NA
"26","chosen",806.589597827931,114.150773201495,-37.3333273952302,192.065659197499,82.3191944269185,799.7768958232,73.862913628473,-67.7837276072668,851.602760185684,376.824975268244,-70.3675153743971,90.3705682428574,743.231867262714,-36.6005698269436,NA,302.820913735618,505.265852594183,111.771388097467,-58.0983336633454,-51.7606843304538,-32.3584637521795,358.681328013411,1398.93186007664,-25.3120317228929,-135.664092745815,-164.435485684846,-30.3960543693277,-198.431513393483,-67.9491315136476,-135.859616961652,-65.4328380589138,163.119789093454,-42.8806517211467,25.5393419280354,1.4881275557911,-137.782867030006,NA,-68.8386347933145,-19.1567195700976,-247.720363824801,NA,-26.330064611877,-80.1954279509063,-152.002016598005,-188.62787743098,-35.2075195347887,-104.446423511314,-151.241722143938,-88.0011721647177,-44.9055199504819,-8.93974996246593,31.4650243033851,737.797493984673,-6.92744894490822,1.56252929647927,10.7200981756778,-102.581383768112,NA,-69.9047191084677,15.0213238406774,-72.2613615919525,NA,14.8995486314317,-74.6049474758611,-32.7216058536035,0.0232095757637559,-83.6861748653839,173.461607741891,-54.2776274750036,122.261873442841,369.103332894844,-92.806230211291,-139.028960893692,-236.23534533309,-106.417722224679,56.5277363927694,-69.2792190440672,-78.0871111704919,-102.477168131215,25.779113792646,-24.8631380687182,158.578958408593,-200.980190220144,-50.5211199712408,-71.561020137653,56.6144259102105,-39.4670226631781,-42.7945057609724,232.804762458596,9.22122474148333,21.4047719838368,329.788827637695,NA
