"","word","A29Y6BVD19FBAE","A3P9YDDTO87QGZ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","A32WFJGJ0VUKOO","A2TJHKHM8T2SV3","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","AJDL05304W8E","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A289P9QG98HRAZ","A3CT5E0WZJL8PG","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2AEA24UF8Z47U","AZACM8ZW3MN8N","A1WNHQEMEHNCPT","A2MVFSJBKHUPH9","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A3ALSJWTGWPVN8","A2MSCP411YP41Q","A1INWCFGQI236V","A29FWCDRAWIM8K","A1VXGA62J77RO","A279TEENVAAZNB","A1J8TVICSRC70W","A2BNOEYZ3VRW2R","ACB0CSL0QMRGQ","A1JGQHSSW8L24P","A1SVVVJWT7H51V","A2JRWVPVWD1KAS","AVG2BI8CS5YKX","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A1WURYN1U64Y1T","A3S82OHUGFBR7L","AWMGC78CSF6YL","ABMVPQ5CQFHGS","A3BFHFBYDCCIGV","A3AA8NU3WAJ3ED","A37PQ1206C9RZP","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A312SMYBQW6E0W","A2I6WWFA5KE0MS","A253Q11TZPQPIZ","A3U3DA0O35IORB","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3NOO9K3CY1YU5","A2V1ZN7OXOH7J4","A38UOBWJF4WFGG","A2068Z6G94OAGH","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AHP7FGH4N2TX5","A2FZ90AHSTSHXA","AWZ3AH7JH0DRO","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A13YITU82HLBRK","A2O7F23PZP1T9B","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1P8M5BKOTAA8I","A3O1NDWT4BXNX4","A2LFVSF501ZT5W","A2EB58DNAYBZTM","A2BZN95HXC8BL9","A2L54KVSIY1GOM","A1X55V63BZ8MKL","A1I02VZ07MZB7F"
"887","reprinting",-67.351159025778,-110.500322762521,-84.9462135221997,-37.6118970329589,-96.4484088074529,-93.4380706671871,-7.75396318703386,-81.5831426476571,-61.3926648908793,-73.7411719129684,-49.9858224767953,NA,48.3525371944138,-51.3420285619382,-103.111487518192,-20.6466651814372,259.148531255642,-109.544292952158,481.259367613484,-162.824193314129,-99.6930798595144,NA,4.45737120641573,-282.421063954938,NA,-169.200620326498,-97.8959584967127,-0.797395930464092,-29.6342552538305,-36.4457318567084,-112.154618711115,-10.7902651609988,-88.5425505633855,-21.3085697152268,-48.8733387007121,-207.601395678703,-64.1521792094647,-18.3107526822579,-144.435014531628,81.4719138308585,-66.8944775904113,-121.545497418552,95.8621300702333,-53.4520543763558,-104.980640690944,7.35322032511973,-257.219498859896,86.1854438853449,-54.6845278664387,11.2751443109036,-24.4589147757495,-38.7625715169341,NA,-144.745361951796,-74.0954711154085,NA,-97.9835923815994,-105.463085623472,-116.073369922838,-33.0268059093071,NA,-281.022746996447,301.18507466861,-256.622510682819,-66.627212044013,1064.2745039089,-168.44072822296,-22.7947280364873,NA,-77.2902665802242,-26.3049421310035,485.67539322065,200.56975839407,NA,830.528957272693,-76.8391031416699,-59.1185519827487,-75.6010974311812,56.0781243993148,-99.4908963392487,-64.7497374760485,NA,-42.8561970681511,-2.00599365531501,NA,NA,NA,NA,NA
"888","today,",-48.816687497444,-69.7836040725277,62.5856097285097,-1.37995473509695,83.4322823301531,-90.1429664809849,-42.8164693087407,-21.2311865751913,-49.4377977472557,-57.8271562288532,-110.734792390734,NA,-74.5346181018425,11.0430947718905,-134.570564819626,-5.51074814157909,-180.869040411043,-82.3812645979291,-186.356932700066,NA,48.896790896568,-84.9827828069176,-140.667144452185,9.72688953001698,NA,-104.598954996106,186.441604831011,91.7526970630188,-21.7248248723173,53.567997353576,-44.2311664790219,-17.8375747987827,-73.9891710020074,-28.4924822697885,-53.6913787998878,-135.685192259928,-39.0873894783074,-18.9636996410989,-109.580506288719,150.829162357859,2.75474560281933,-12.6810774021903,-135.45796084604,35.7075231634969,-75.577510726009,-73.3976851403908,-88.5805067464537,-81.0239599224651,9.61473842714177,49.4917847271334,-0.502215846958242,132.045111737526,NA,243.716354138509,-40.9214904824441,NA,-37.5581891375587,569.405603320322,-90.9323712231488,-94.8052954428453,NA,48.6800948334134,319.203768479236,86.4568732315499,-5.37994888895318,39.3758498545701,-109.702334205059,-42.6476341906136,NA,-36.0450233709444,-13.837802723728,582.096566715392,16.6340058077644,NA,136.853967391988,-92.3538117131659,-58.9134955397023,-57.412556120907,-87.7434576800583,-89.9298007439227,-24.5708721629057,NA,7.13549384372564,-31.691605865112,NA,NA,NA,NA,NA
"889","his",21.0841661488066,-74.9960650550329,57.2344771665418,-0.205998011700513,-11.9071993166424,-83.9216383413333,-43.8633489000209,-75.967219520842,-48.721647389538,-61.8916444657669,-31.0465198261887,NA,57.3000154259652,-36.168062727738,-97.9148727957022,8.3411896383145,-182.132219161057,-14.5089933322575,5.18084206477178,-125.847365108567,95.8391939636298,NA,-170.510531196135,-93.6621453562666,NA,-68.1477059983127,-34.8052226731955,57.665266808131,-21.7927520861823,49.0782942612893,-14.7885773049522,-1.87305702712059,-22.8241363309738,-11.8804166857098,-7.30490887426955,-69.7480396958474,66.7112028200607,-34.7034098602296,-52.6896251065375,50.84709875311,-110.008337002258,-7.78276238991895,-87.4480290332449,-53.4227936816136,134.724836747692,-3.71086423952369,-102.851262661372,-85.6810127783225,-27.4108118526729,-11.8457349606942,8.2153083496352,-11.8491258216288,NA,-113.437358793763,-20.0410050077209,NA,61.7608632954718,-27.6928799718317,-81.0766221983819,-36.1391625929989,NA,345.957226205809,0.71778883720447,-7.9835888326737,-69.4445015226583,-144.548140686179,-98.1485386916338,-28.0373138062084,NA,57.3889090360155,13.5125518317285,-86.3375531635521,-56.3178086319648,NA,-84.4022750185416,-43.4898431417878,498.740296792582,-27.2711501382013,64.140355760412,-46.7589790474282,-25.1867231780486,NA,-65.3707379723668,-6.45581502245982,NA,NA,NA,NA,NA
"890","account",-12.4503053795275,-94.712783745026,-123.297346084168,-68.4379403095624,39.2121095457516,-218.216742527535,-48.800842778314,-106.319175593308,-36.6765145331616,-92.805660149882,71.7024500877504,NA,4.18717072222157,-66.5531860615667,-139.455795494268,31.2052725984564,-282.114647494372,-106.672021686486,23.7971423783214,-169.834124083174,-82.7506767924526,-68.9006970168556,-192.386015537535,4.18990115877818,NA,-148.749371328704,-21.1427860009196,-47.8848261853519,2.29781753230443,41.0645650510049,-38.7120295370451,-17.8257473893367,-93.3775158923519,19.3034958688519,-58.4868687750939,-101.664243114622,-53.3535869110967,-79.0504629013886,-87.5441333494464,74.4898502261091,-15.6575601954883,-75.6471824062807,-104.127938116972,-155.582371221466,-112.678293217243,-138.959958774013,-193.490254774814,-43.4716089705126,-13.7100781462533,-74.062375376924,7.25860942084394,-70.656809076089,NA,-103.899074884068,-68.2149856406852,NA,18.3354600514311,-50.5615689156262,-116.217620898071,-114.360673059461,NA,-123.745615624052,-17.3009049734207,-179.062972747042,-58.6917646777181,-44.6494866318469,-107.886932709535,-41.184407652082,NA,-63.8563341732644,-20.9545875755469,-95.7587266582935,207.617943954341,NA,-94.7272851378361,-99.9751345702919,-141.464759650464,-26.4596914484755,-50.038062160215,-96.3200746427542,-41.3655884911914,NA,-90.3624288842435,-8.77020281266279,NA,NA,NA,NA,NA
"891","is",-23.2822159691099,-70.0668853825346,-44.8825670207809,-21.148012437235,-61.6870265322408,-56.8478622947828,-24.8789754304476,-50.8792305027256,-27.4829306036321,-41.9131405447381,-45.4837623046735,NA,-37.4217733980989,-70.5717818942808,-93.0296421210608,52.625168898279,-182.886612077728,-70.2182362437003,-142.973233013616,-58.850675364915,-54.5133383473496,NA,-162.791660110785,1.87484301497216,NA,-87.9972896657148,-30.2208318412645,-49.6972099434983,-29.815394490804,68.5817265638604,-37.307714246929,-8.88488443656656,-83.4357914406293,-3.67639482435024,-58.5094188990635,-31.7689888411538,-23.02259974715,-66.6166465999398,-13.7259980458103,-10.8135891151398,-48.59603120395,-33.8166573858285,-102.778051762313,7.8671007033496,-118.174380761074,-68.1485906059013,-122.941514633011,-98.233363730275,26.9140047207222,31.7084251433633,21.454483081833,38.8527949919862,NA,-33.8219297711872,-22.7475098494798,NA,6.86721410648196,-24.7257077358831,-88.7913725234597,-26.5837849763835,NA,-21.617063336726,1.22246228986077,539.536257145919,-120.132685733893,-115.522804199762,-84.9639401871586,-35.5005403447399,NA,-34.7997801616646,-3.3706633164526,580.517740210133,752.698253221459,NA,-71.8210224887179,183.131479715338,-128.708439096656,-73.2240148106328,118.434960240569,-0.368705148596719,-15.3920068497629,NA,-119.872815244398,5.62278192509092,NA,NA,NA,NA,NA
"892","contested.",-50.351159025778,-106.500322762521,91.0537864778003,-37.6118970329589,-97.4484088074529,18.5619293328129,-68.7539631870339,-81.5831426476571,-14.3926648908793,-120.741171912968,-81.9858224767953,NA,-31.6474628055862,-107.342028561938,-150.111487518192,10.3533348185628,180.148531255642,-142.544292952158,-261.740632386516,NA,-68.6930798595144,-87.6544396466695,-173.542628793584,147.578936045062,NA,-137.200620326498,-81.8959584967127,-53.7973959304641,-13.6342552538305,-51.4457318567084,-81.1546187111148,5.20973483900123,-129.542550563385,-21.3085697152268,-88.8733387007121,848.398604321298,-67.1521792094647,-59.3107526822579,253.564985468372,-84.5280861691415,175.105522409589,-121.545497418552,-33.1378699297667,-92.4520543763558,-134.980640690944,97.3532203251197,-86.2194988598963,63.1854438853449,-100.684527866439,155.275144310904,-43.4589147757495,-14.7625715169341,NA,18.2546380482043,65.9045288845915,NA,-81.9835923815994,196.536914376528,-135.073369922838,-123.026805909307,NA,-1.02274699644726,-18.8149253313896,-132.622510682819,188.372787955987,911.274503908902,135.55927177704,-30.7947280364873,NA,-107.290266580224,-4.30494213100347,-0.324606779349617,-69.4302416059301,NA,-56.471042727307,-103.83910314167,650.881448017251,-98.6010974311812,-157.921875600685,-123.490896339249,-52.7497374760484,NA,189.143802931849,2098.99400634468,NA,NA,NA,NA,NA
"893","Many",-25.549451733277,-62.9252447275312,-63.6484786461356,-3.26398358616599,77.8726278989561,-114.995414387884,-0.847722369594152,-61.0552085389584,76.0396358245561,-96.8701483867956,-206.609277347704,NA,-71.9781957499707,-48.7643435611951,-106.800103470344,-64.94278962165,-244.377826244385,325.200249579185,-17.6650828568408,-200.844054852219,-34.8082737253908,NA,-181.229402281485,-119.199133727505,NA,-96.2981223309105,-39.3896135051265,42.0277435597603,-5.77010968156065,50.5748619587182,-56.2694403629754,-1.86122961767462,-119.212481221318,-12.0844385470694,1483.89960115052,108.272909449459,-44.5549946127287,-58.7901731205194,92.3467478327353,145.50778662136,432.579357199435,-32.7488673940094,-74.1180063041766,112.287311933423,-91.3759457435416,-63.2731378731461,-128.761010689732,21.87133817363,10.264371573932,48.6001049352484,1.97613361743738,105.448953364756,NA,-11.0527878163394,-78.334500165962,NA,54.6545124844616,-42.6600522077803,-102.361871873304,-105.694540209614,NA,-86.4684842516563,-0.786884615451833,-147.503434811266,-115.756317311423,-176.573477172596,-85.333137196109,-34.5740872676768,NA,-40.4224017663045,10.3957669799097,-127.192846537237,4.66612951461161,NA,-58.9835275483652,-99.1111659989138,-53.8109673181792,15.6817145342301,59.8457512802552,-69.1492529462597,105.018560493666,NA,-67.868660700336,48.4655880299894,NA,NA,202.967213114754,NA,NA
"894","modern",-7.81668749744395,-89.7836040725277,-65.4143902714903,-25.3799547350969,201.432282330153,-171.142966480985,577.183530691259,-81.2311865751913,-57.4377977472557,-72.8271562288532,25.2652076092656,NA,-26.5346181018425,-84.9569052281095,-137.570564819626,-22.5107481415791,-180.869040411043,-1.38126459792912,181.643067299934,-142.837434339522,-76.103209103432,-83.9827828069176,307.332855547815,-180.273110469983,NA,-88.5989549961062,-48.5583951689886,-15.2473029369812,-29.7248248723173,-90.432002646424,-42.2311664790219,-0.83757479878267,-100.989171002007,-12.4924822697885,-101.691378799888,-79.6851922599282,-18.0873894783074,-90.9636996410989,104.419493711281,-60.1708376421406,-11.2452543971807,-77.6810774021903,-122.45796084604,-68.2924768365031,-136.577510726009,-121.397685140391,-167.580506746454,24.9760400775349,-36.3852615728582,-54.5082152728666,-23.5022158469582,-59.9548882624739,NA,-141.283645861491,-87.9214904824441,NA,-21.5581891375587,-86.5943966796776,-112.932371223149,-104.805295442845,NA,-181.319905166587,0.203768479235567,86.4568732315499,-53.3799488889532,-89.6241501454299,-86.7023342050594,-25.6476341906136,NA,-56.0450233709444,-13.837802723728,6.09656671539184,-3.36599419223563,NA,-86.1460326080125,-49.3538117131659,-148.913495539702,-15.412556120907,-87.7434576800583,-89.9298007439227,-66.5708721629057,NA,-96.8645061562744,68.308394134888,NA,NA,NA,NA,NA
"895","scholars",165.916076738389,-92.6419634175242,-67.180301896845,-15.4959258840279,-42.0080632386499,-162.290518574086,181.214783752113,-81.4071646114242,-47.9152313190675,184.215835929089,-81.8603074337649,NA,98.9089595462857,-80.1494668950238,-103.341026168909,-94.0787066615081,-132.3602545777,-119.962778775044,-189.048782543291,-68.8308138268258,-89.3981444814732,NA,-197.104886622884,-231.347087212461,NA,-160.899787661302,-72.7271768328507,-48.5223494337226,-37.6795400630739,-33.4388672515662,217.807107404932,-18.8139199798907,-84.7658607826964,-12.9005259925077,-71.2823587502999,-139.643293969315,-14.619784343886,-76.1372261616784,-4.50776041017361,-71.8494619056411,-45.069865993796,-90.6132874103712,-184.797915387903,-36.8722656064294,-89.7790757084764,-28.5222324076355,-235.400002803175,-36.9192580185601,-100.034894719648,-61.6165354809815,-42.9805653113539,30.641270110296,NA,-183.514503906644,-96.5084807989263,NA,-51.7708907595791,-88.5287411515748,-140.502870572993,-83.9160506760762,NA,-206.171326081517,30.194421573923,-38.5828187256344,-104.003580466483,-69.6748231182638,-87.0715312140098,-32.7211811135505,NA,-91.6676449755843,-13.0713724273657,-40.6140200319789,-111.398117899083,NA,-106.30853766766,-95.5964574274179,-164.016023761226,-58.5068267760441,-136.332666640372,57.2896514584143,-34.160304819477,NA,-85.8603516122127,-21.8487997602135,NA,NA,NA,NA,NA
"896","believe",18.5496946204725,-91.712783745026,149.702653915832,-20.4379403095624,-50.7878904542484,-115.216742527535,-56.800842778314,-76.3191755933078,-68.6765145331616,281.194339850118,-120.29754991225,NA,-27.8128292777784,-114.553186061567,-172.455795494268,-80.7947274015436,-95.1146474943716,-61.6720216864863,-198.202857621679,-1.83412408317401,-82.7506767924526,NA,15.6139844624655,-165.810098841222,NA,-164.749371328704,-6.14278600091963,167.115173814648,2.29781753230443,-77.9354349489951,-53.7120295370451,-9.82574738933669,134.622484107648,27.3034958688519,-50.4868687750939,-141.664243114622,-1.3535869110967,-22.0504629013886,-210.544133349446,-84.5101497738909,16.3424398045117,73.3528175937193,-139.127938116972,-68.5823712214663,-123.678293217243,-82.9599587740132,-177.490254774814,-3.47160897051258,-45.7100781462533,-34.062375376924,-41.7413905791561,-30.656809076089,NA,-148.899074884068,-100.214985640685,NA,33.3354600514311,-83.5615689156262,-164.217620898071,-64.3606730594608,NA,-33.7456156240518,-50.3009049734207,-195.062972747042,-82.6917646777181,-189.649486631847,516.113067290465,-50.184407652082,NA,-73.8563341732644,-36.9545875755469,-99.7587266582935,-172.382056045659,NA,-79.7272851378361,-62.9751345702919,108.535240349536,-30.4596914484755,-40.038062160215,31.6799253572458,-26.3655884911914,NA,-27.3624288842436,-36.7702028126628,NA,NA,NA,NA,NA
"897","the",5.08416614880655,-54.9960650550329,-55.7655228334582,-24.2059980117005,0.0928006833576445,-51.9216383413333,-40.8633489000209,-65.967219520842,-46.721647389538,111.108355534233,-70.0465198261887,NA,-22.6999845740348,-60.1680627277379,-68.9148727957022,-39.6588103616855,-26.1322191610567,-62.5089933322575,-116.819157935228,-61.8473651085668,-60.1608060363702,-80.2290401771037,-89.5105311961349,-153.662145356267,NA,-100.147705998313,13.1947773268045,231.665266808131,-6.79275208618234,0.0782942612893195,-30.7885773049522,-8.87305702712059,-75.8241363309739,-19.8804166857098,-55.3049088742696,-85.7480396958474,-45.2887971799393,-43.7034098602296,-111.689625106538,-59.15290124689,-77.0083370022577,102.217237610081,-82.4480290332449,-61.4227936816136,-75.2751632523079,-4.71086423952369,-149.851262661372,-3.68101277832254,-27.4108118526729,28.1542650393058,-3.7846916503648,-19.8491258216288,NA,-102.437358793763,-51.0410050077209,NA,-16.2391367045282,-78.6928799718317,5.92337780161806,33.8608374070011,NA,-84.0427737941911,33.7177888372045,102.016411167326,-68.4445015226583,-152.548140686179,-106.148538691634,-51.0373138062084,NA,-22.6110909639845,-10.4874481682715,-84.3375531635521,-106.317808631965,NA,-77.4022750185416,-63.4898431417878,-61.2597032074176,-40.2711501382013,-52.859644239588,9.24102095257178,57.8132768219514,NA,-41.3707379723668,3.54418497754018,NA,NA,NA,NA,NA
"898","mania",19.8169303846395,-94.8544244000294,-71.5314344588129,-38.3219691606315,-12.3475448854454,-91.0691904344344,-65.8320958391674,-56.1431975570749,-63.1990809613498,-53.8486523078244,-87.1720348692192,NA,-41.2564069259066,-79.3606243946523,40.3146658550151,-48.2267688816146,-204.623433327714,-53.0905075093719,-189.511007778453,36.1592554041296,-71.4557414144114,NA,-104.948273366835,-154.736122098744,NA,-60.4485386635084,-27.9740043370576,-48.6097796886104,-29.747467276939,-44.9285703438529,-34.7503034209987,-10.8494022082286,-94.6008261116629,3.71153959157103,-24.8958888246817,-89.7061414052346,179.178807954482,-57.8769363808091,-131.616879227992,-49.8315255103904,-26.832948598873,-73.7149723980998,-119.787983575108,66.9974175484601,61.5232717652247,-119.835411506768,-186.670758718093,-55.5763108744176,2.93955500053687,21.0459448311909,-40.2630411147604,-41.2529674488589,NA,-189.668216838915,-43.627995324203,NA,-15.4518383265486,-37.627224443729,-47.6471215482265,-35.2499178262299,NA,-148.894194709121,-33.2915580681081,54.976719210142,-105.068133100188,-51.598813659013,-90.5177357005842,-49.1108607291452,NA,-38.2337125686244,15.2789821280908,-104.048139910923,-114.349932338812,NA,-84.5647800781888,-41.7324888560399,-36.3622314289407,-12.3654207933384,-31.4488531999015,-75.5395268450912,-63.77615583462,NA,-86.3665834283052,33.3869910824387,NA,NA,NA,NA,NA
"899","was",-2.91583385119345,-74.9960650550329,-39.7655228334582,-16.2059980117005,38.0928006833576,-18.9216383413333,-43.8633489000209,-75.967219520842,-35.721647389538,-61.8916444657669,5.95348017381126,NA,-6.69998457403479,-92.168062727738,-139.914872795702,-47.6588103616855,-190.132219161057,-48.5089933322575,-148.819157935228,10.1526348914332,64.8391939636298,-80.2290401771037,-88.5105311961349,86.3378546437334,NA,-68.1477059983127,-65.8052226731955,-77.334733191869,2.20724791381766,-52.9217057387107,-46.7885773049522,-9.87305702712059,-102.824136330974,-51.8804166857098,-87.3049088742696,-45.7480396958474,-31.2887971799393,-71.7034098602296,-20.6896251065375,-2.15290124689,-52.0083370022577,-43.782762389919,-111.448029033245,33.5772063183864,-45.2751632523079,-116.710864239524,-212.851262661372,-55.6810127783225,-12.4108118526729,-3.84573496069418,-28.7846916503648,-27.8491258216288,NA,-162.437358793763,-20.0410050077209,NA,108.760863295472,-39.6928799718317,-101.076622198382,-116.139162592999,-4.88672053666716,-64.0427737941911,1.71778883720447,-38.9835888326737,-85.4445015226583,-163.548140686179,189.851461308366,-43.0373138062084,NA,-22.6110909639845,-0.487448168271457,-118.337553163552,73.6821913680352,NA,-63.4022750185416,-23.4898431417878,68.7402967925825,-35.2711501382013,-38.859644239588,-78.7589790474282,-43.1867231780486,NA,-32.3707379723668,53.5441849775402,NA,NA,NA,NA,NA
"900","not",61.0841661488066,-54.9960650550329,-69.7655228334582,-32.2059980117005,-27.9071993166424,-154.921638341333,-8.86334890002087,-35.967219520842,-59.721647389538,-76.8916444657669,-281.046519826189,NA,-6.69998457403479,-76.168062727738,-88.9148727957022,-70.6588103616855,-191.132219161057,-47.5089933322575,-139.819157935228,98.1526348914332,2.83919396362976,NA,-169.510531196135,56.3378546437334,NA,-116.147705998313,-49.8052226731955,-118.334733191869,10.2072479138177,-27.9217057387107,-46.7885773049522,-9.87305702712059,-85.8241363309739,-19.8804166857098,-79.3049088742696,-117.748039695847,-48.2887971799393,-45.7034098602296,8.31037489346248,63.84709875311,-62.0083370022577,-30.7827623899189,-106.448029033245,-52.4227936816136,-74.2751632523079,-107.710864239524,-180.851262661372,-68.6810127783225,35.5891881473271,-35.8457349606942,-31.7846916503648,4.15087417837119,NA,-20.4373587937633,-19.0410050077209,NA,15.7608632954718,-0.692879971831692,-106.076622198382,-86.1391625929989,146.113279463333,-84.0427737941911,-0.28221116279553,8.01641116732631,-85.4445015226583,-114.548140686179,-57.1485386916338,-59.0373138062084,NA,-32.6110909639845,3.51255183172854,-52.3375531635521,-76.3178086319648,NA,-87.4022750185416,16.5101568582122,-91.2597032074176,-54.2711501382013,-29.859644239588,-30.7589790474282,-0.186723178048577,NA,-65.3707379723668,-6.45581502245982,NA,NA,NA,NA,NA
"901","as",-3.28221596910994,-70.0668853825346,-46.8825670207809,-52.148012437235,-66.6870265322408,-121.847862294783,-43.8789754304476,-60.8792305027255,-60.4829306036321,-72.9131405447381,106.516237695326,NA,-69.4217733980989,-62.5717818942808,-167.029642121061,-60.374831101721,223.113387922272,395.7817637563,-126.973233013616,NA,-85.5133383473496,-64.3111259671657,-5.79166011078495,11.8748430149722,NA,-183.997289665715,-46.2208318412645,10.3027900565017,-13.815394490804,-12.4182734361396,-36.307714246929,-9.88488443656656,-130.435791440629,-43.6763948243502,-90.5094188990635,-39.7689888411538,-43.02259974715,-87.6166465999398,-133.72599804581,-38.8135891151398,-64.59603120395,-38.8166573858285,-95.7780517623132,-24.1328992966504,-48.1743807610742,-76.1485906059013,-122.941514633011,5.76663626972498,-20.0859952792778,-56.2915748566367,-25.545516918167,-25.1472050080138,NA,-103.821929771187,-7.74750984947976,NA,-25.132785893518,-25.7257077358831,-86.7913725234597,-46.5837849763835,NA,-1.61706333672596,-14.7775377101392,180.536257145918,-16.1326857338934,-129.522804199762,-61.9639401871586,-28.5005403447399,NA,-44.7997801616646,8.6293366835474,16.5177402101333,342.698253221459,NA,-77.8210224887179,-45.8685202846618,-128.708439096656,-15.2240148106328,-0.565039759431305,-32.3687051485967,-55.3920068497629,NA,-22.8728152443976,18.6227819250909,NA,NA,NA,NA,NA
"902","extraordinary",-76.2520126720285,-99.2878617800155,-111.595080960232,-31.7858537563553,-151.108927160657,-123.659398806839,-49.7070835957537,-126.847109702006,-88.108815248597,-85.6766836760547,-195.674095041341,NA,-35.4820963333939,-140.13087106231,-85.7671795421158,-154.498602961331,-309.588289994344,-177.41656421783,-253.278407151354,-139.814262545085,-116.635482926576,-90.4081822764834,-174.699242049634,-329.032029068655,NA,-157.651869324291,60.3508690074942,-112.709965675576,-21.5663280399654,-78.9560287644217,-173.597207885184,-8.75478293266085,-81.707585234419,-29.9206352993056,-135.25980862633,-65.5385482427834,59.0492284921673,-123.571042463127,-50.3258957138097,-75.5460225643921,-137.131394985334,-127.443812430823,-174.147801742562,-75.3217375312453,-125.282988164645,-213.333600575747,-133.948742944978,-108.157503258798,-110.658977586624,-95.3873360012688,-84.1764389723429,-6.86833395777919,NA,408.408350980476,-157.975956590132,NA,6.69735518537003,-100.364602331318,-165.929118947605,-181.692938759153,NA,-198.299878368843,28.6710543106414,-163.182048618595,-25.5626594103078,-75.8015055503486,-116.994523736386,-53.4050484208926,NA,-110.724198987184,-20.65529668646,-155.890486900406,-326.478427166201,NA,-110.214800316778,-129.703071713048,-96.7723443150335,-98.7425034138868,-149.805689041155,-118.661718035743,-90.1338864609055,NA,-186.349965252059,-27.2417844979672,NA,NA,NA,NA,NA
"903","as",-55.2822159691099,-76.0668853825346,-77.8825670207809,18.851987562765,-43.6870265322408,-51.8478622947828,-72.8789754304476,-10.8792305027256,-10.4829306036321,-41.9131405447381,-45.4837623046735,NA,-53.4217733980989,-70.5717818942808,-130.029642121061,-83.374831101721,-213.886612077728,-51.2182362437003,-134.973233013616,-146.850675364915,-86.5133383473496,NA,-142.791660110785,-78.1251569850278,NA,-39.9972896657148,48.7791681587355,-19.6972099434983,-13.815394490804,-3.41827343613958,-98.307714246929,-34.8848844365666,-56.4357914406293,-19.6763948243502,-26.5094188990635,-39.7689888411538,-6.02259974714998,-9.61664659993985,-103.72599804581,-42.8135891151398,-72.59603120395,-23.8166573858285,79.2219482376868,9.8671007033496,31.8256192389258,-98.1485906059013,-169.941514633011,58.766636269725,-19.0859952792778,15.7084251433633,-36.545516918167,70.8527949919862,NA,8.17807022881275,-38.7475098494798,NA,-40.132785893518,-51.7257077358831,-60.7913725234596,-66.5837849763835,NA,-11.617063336726,0.222462289860775,148.536257145918,-120.132685733893,-175.522804199762,-29.9639401871586,-60.5005403447399,NA,5.20021983833542,14.6293366835474,-81.4822597898667,-77.3017467785411,NA,-59.8210224887179,-45.8685202846618,-28.708439096656,-2.22401481063278,-6.5650397594313,-24.3687051485967,-27.3920068497629,NA,-23.8728152443976,18.6227819250909,NA,NA,NA,NA,NA
"904","Mackay",32.183312502556,-98.7836040725277,30.5856097285097,-41.379954735097,-8.56771766984687,-155.142966480985,-55.8164693087407,-81.2311865751913,-56.4377977472557,-104.827156228853,8.26520760926559,NA,-26.5346181018425,-84.9569052281095,318.429435180374,-84.5107481415791,-172.869040411043,-98.3812645979291,-58.356932700066,-127.837434339522,-77.103209103432,-3.9827828069176,-132.667144452185,-200.273110469983,NA,-136.598954996106,29.4416048310114,-38.2473029369812,-21.7248248723173,-20.432002646424,-75.2311664790219,-16.8375747987827,-135.989171002007,-28.4924822697885,-53.6913787998878,32.3148077400718,-31.0873894783074,-107.963699641099,-109.580506288719,-51.1708376421406,820.754745602819,-56.6810774021903,-58.45796084604,-51.2924768365031,4.42248927399097,-40.3976851403908,-229.580506746454,2.97604007753493,-52.3852615728582,-22.5082152728666,-39.5022158469582,-35.9548882624739,NA,-79.2836458614915,-86.9214904824441,NA,-22.5581891375587,-80.5943966796776,-20.9323712231488,-74.8052954428453,NA,-101.319905166587,80.2037684792356,508.45687323155,-45.3799488889532,-58.6241501454299,18.2976657949406,-40.6476341906136,NA,-46.0450233709444,0.162197276271967,51.0965667153918,36.6340058077644,NA,-77.1460326080125,-18.3538117131659,211.086504460298,-43.412556120907,-55.7434576800583,-49.9298007439227,-3.57087216290566,NA,-79.8645061562744,28.308394134888,NA,NA,NA,NA,NA
